preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
am,44,0,32,16,256,0.5160612463951111,0.5564969182014465,-0.5094879865646362,0.5087668299674988,0.23137807846069336,0.448067843914032,0.11785359680652618,-2.3773491382598877,-13.815510749816895,1.3130805492401123,6,1.74764084815979,0.6469525098800659,1.5607253313064575,1.4101937576220338,0.003145854454487562,16,2.0794415416798357
am_over_m,44,0,32,16,256,0.42705973982810974,0.46680596470832825,-0.4179788827896118,0.4174900949001312,0.15667720139026642,0.448946475982666,0.42051008343696594,-2.3773491382598877,-13.815510749816895,1.3130805492401123,6,1.74764084815979,0.6469525098800659,1.5607253313064575,1.4101937576220338,0.003145854454487562,16,2.0794415416798357
am_logfit,44,0,32,16,256,0.5163639783859253,0.517906665802002,-0.4062979519367218,0.402482271194458,0.1996157169342041,0.43509453535079956,0.10637543350458145,0.17618882656097412,-2.559123992919922,1.6975237131118774,0,1.74764084815979,0.6469525098800659,1.5607253313064575,1.4101937576220338,2.8351751502064815e-11,16,2.0794415416798357
am_scalar,44,0,32,16,256,0.4352501928806305,0.4630330502986908,-0.3689083456993103,0.3664909601211548,0.14888954162597656,0.3519541025161743,0.09504304081201553,0.4330877661705017,0.4330877363681793,0.4330877363681793,0,1.74764084815979,0.6469525098800659,1.5607253313064575,1.4101937576220338,0.013815009966492653,16,2.0794415416798357
am_nobeta,44,0,32,16,256,0.43525010347366333,0.4630330502986908,-0.3689083456993103,0.3664909303188324,0.14888954162597656,0.43104538321495056,0.3689083755016327,0.0,0.0,0.0,0,1.74764084815979,0.6469525098800659,1.5607253313064575,1.4101937576220338,0.003145854454487562,16,2.0794415416798357
legacy,44,1,8,16,256,0.663438618183136,0.7192075252532959,-0.6854437589645386,0.6761625409126282,0.3243119716644287,0.7323225140571594,1.7559247016906738,2.047309398651123,1.575571060180664,2.5096867084503174,0,1.0,6.529361940010858e-08,0.002417483599856496,3.8902162790983845,232391184.0,8,3.4657359027997265
legacy_fixed_solver,44,1,8,16,256,1.1027443408966064,1.111153483390808,-0.7564658522605896,0.7510354518890381,0.4041328430175781,1.4122872352600098,0.9993011355400085,-7.580705642700195,-13.815510749816895,-5.32817268371582,1,1.0,6.529361940010858e-08,0.002417483599856496,3.8902162790983845,1.8335521221160889,8,3.4657359027997265
shift,44,1,8,16,256,0.6358675360679626,0.6709692478179932,-0.6720551252365112,0.6606190800666809,0.3227202892303467,0.8582903146743774,0.794766902923584,-7.579219341278076,-13.815510749816895,-5.327483654022217,1,1.0,6.529361940010858e-08,0.002417483599856496,3.8902162790983845,1.833552360534668,8,3.4657359027997265
am,44,1,8,16,256,0.6652573943138123,0.68045973777771,-0.7068739533424377,0.7059031128883362,0.36386638879776,0.5792049169540405,0.22477421164512634,-0.6513313055038452,-13.815510749816895,1.6472413539886475,1,5.032949447631836,1.2124648094177246,3.581174612045288,2.6386984659229453,19.43798065185547,8,3.4657359027997265
am_over_m,44,1,8,16,256,0.6341941952705383,0.6730000376701355,-0.6800424456596375,0.6658933758735657,0.32419559359550476,0.7240720391273499,0.679825484752655,-0.6513313055038452,-13.815510749816895,1.6472413539886475,1,5.032949447631836,1.2124648094177246,3.581174612045288,2.6386984659229453,19.43798065185547,8,3.4657359027997265
am_logfit,44,1,8,16,256,0.6558678150177002,0.7292701601982117,-0.7086256146430969,0.7044336795806885,0.36964863538742065,0.5712751150131226,0.18153491616249084,-0.49987053871154785,-12.951849937438965,2.2427830696105957,0,5.032949447631836,1.2124648094177246,3.581174612045288,2.6386984659229453,0.07135172933340073,8,3.4657359027997265
am_scalar,44,1,8,16,256,0.6328195929527283,0.668167769908905,-0.6570991277694702,0.6479324698448181,0.3217369318008423,0.6015703678131104,0.24618999660015106,1.2927824258804321,1.2927824258804321,1.2927824258804321,0,5.032949447631836,1.2124648094177246,3.581174612045288,2.6386984659229453,0.11205091327428818,8,3.4657359027997265
am_nobeta,44,1,8,16,256,0.6328197121620178,0.6681678295135498,-0.657099187374115,0.6479324698448181,0.3217369616031647,0.7266175746917725,0.6716755032539368,0.0,0.0,0.0,0,5.032949447631836,1.2124648094177246,3.581174612045288,2.6386984659229453,19.43798065185547,8,3.4657359027997265
legacy,44,1,16,16,256,0.7002518773078918,0.7448725700378418,-0.6395843029022217,0.6327212452888489,0.25546514987945557,0.8158570528030396,2.286339282989502,1.6832948923110962,0.7257356643676758,2.5096869468688965,0,1.0,6.529361940010858e-08,0.0017372145084664226,2.8846012613489274,338930016.0,16,2.772588722239781
legacy_fixed_solver,44,1,16,16,256,1.130772590637207,1.1430882215499878,-0.6323561072349548,0.6263666152954102,0.35629355907440186,1.4136582612991333,0.9992733597755432,-9.033754348754883,-13.815510749816895,-5.258997917175293,6,1.0,6.529361940010858e-08,0.0017372145084664226,2.8846012613489274,1.0810242891311646,16,2.772588722239781
shift,44,1,16,16,256,0.595150351524353,0.6125964522361755,-0.564730703830719,0.5607207417488098,0.2452109456062317,0.7573325037956238,0.7350023984909058,-9.032730102539062,-13.815510749816895,-5.258632183074951,6,1.0,6.529361940010858e-08,0.0017372145084664226,2.8846012613489274,1.0810219049453735,16,2.772588722239781
am,44,1,16,16,256,0.6088710427284241,0.6472844481468201,-0.624549150466919,0.6193135976791382,0.32900798320770264,0.5763481855392456,0.15559329092502594,-2.717615842819214,-13.815510749816895,2.133725881576538,4,5.032949447631836,1.2124648094177246,2.2960970401763916,1.8955333361287918,4.788529396057129,16,2.772588722239781
am_over_m,44,1,16,16,256,0.6017819046974182,0.6188388466835022,-0.5719364881515503,0.5665338039398193,0.24915941059589386,0.6440210938453674,0.5979743599891663,-2.717615842819214,-13.815510749816895,2.133725881576538,4,5.032949447631836,1.2124648094177246,2.2960970401763916,1.8955333361287918,4.788529396057129,16,2.772588722239781
am_logfit,44,1,16,16,256,0.5861067175865173,0.6189185976982117,-0.6972272396087646,0.6969784498214722,0.36148563027381897,0.5473172068595886,0.2196851521730423,-2.3877432346343994,-13.815510749816895,2.1432411670684814,3,5.032949447631836,1.2124648094177246,2.2960970401763916,1.8955333361287918,0.021588295698165894,16,2.772588722239781
am_scalar,44,1,16,16,256,0.5992912650108337,0.6411775946617126,-0.5489925742149353,0.543914794921875,0.24350468814373016,0.5802786350250244,0.188174307346344,0.8794897794723511,0.8794896602630615,0.8794896602630615,0,5.032949447631836,1.2124648094177246,2.2960970401763916,1.8955333361287918,0.060018330812454224,16,2.772588722239781
am_nobeta,44,1,16,16,256,0.5992913246154785,0.6411767601966858,-0.5489926338195801,0.5439147353172302,0.24350470304489136,0.6497727036476135,0.5489926338195801,0.0,0.0,0.0,0,5.032949447631836,1.2124648094177246,2.2960970401763916,1.8955333361287918,4.788529396057129,16,2.772588722239781
legacy,44,1,32,16,256,0.8580896854400635,0.8776722550392151,-0.5965244174003601,0.5890865921974182,0.38239264488220215,1.3639616966247559,0.991268515586853,-8.000880241394043,-13.815510749816895,-1.6649224758148193,13,1.0,6.529361940010858e-08,0.0014190181391313672,2.648144068534017,3062.505615234375,16,2.0794415416798357
legacy_fixed_solver,44,1,32,16,256,0.8966041803359985,0.89683598279953,-0.6345296502113342,0.6267822980880737,0.3773791193962097,1.411719799041748,0.999232828617096,-9.688020706176758,-13.815510749816895,-4.845001697540283,15,1.0,6.529361940010858e-08,0.0014190181391313672,2.648144068534017,0.11792641878128052,16,2.0794415416798357
shift,44,1,32,16,256,0.45746657252311707,0.4963223934173584,-0.4497721195220947,0.43813884258270264,0.1782931536436081,0.6603039503097534,0.6850264668464661,-9.68802547454834,-13.815510749816895,-4.842830181121826,15,1.0,6.529361940010858e-08,0.0014190181391313672,2.648144068534017,0.1178748682141304,16,2.0794415416798357
am,44,1,32,16,256,0.5935154557228088,0.574510395526886,-0.6563758254051208,0.6519455313682556,0.2519877851009369,0.5155295729637146,0.13729485869407654,-1.6030998229980469,-13.815510749816895,1.6438060998916626,4,5.032949447631836,1.2124648094177246,1.732759952545166,1.415899863147608,0.0011196898994967341,16,2.0794415416798357
am_over_m,44,1,32,16,256,0.4686042070388794,0.5055794715881348,-0.4589216411113739,0.447244256734848,0.1795235276222229,0.5037539005279541,0.45121654868125916,-1.6030998229980469,-13.815510749816895,1.6438060998916626,4,5.032949447631836,1.2124648094177246,1.732759952545166,1.415899863147608,0.0011196898994967341,16,2.0794415416798357
am_logfit,44,1,32,16,256,0.5805180668830872,0.587935745716095,-0.6356486082077026,0.6260238885879517,0.2317640781402588,0.5149691104888916,0.12666860222816467,0.3039918541908264,-2.2554190158843994,1.845444679260254,0,5.032949447631836,1.2124648094177246,1.732759952545166,1.415899863147608,4.994227253973804e-12,16,2.0794415416798357
am_scalar,44,1,32,16,256,0.4545210599899292,0.49381744861602783,-0.42101678252220154,0.4178612530231476,0.17273473739624023,0.42881831526756287,0.10364975035190582,0.5671892762184143,0.5671893358230591,0.5671893358230591,0,5.032949447631836,1.2124648094177246,1.732759952545166,1.415899863147608,0.013682419434189796,16,2.0794415416798357
am_nobeta,44,1,32,16,256,0.45452141761779785,0.49381816387176514,-0.4210168421268463,0.4178614020347595,0.17273473739624023,0.48735907673835754,0.41786137223243713,0.0,0.0,0.0,0,5.032949447631836,1.2124648094177246,1.732759952545166,1.415899863147608,0.0011196898994967341,16,2.0794415416798357
legacy,44,2,8,16,256,0.513830304145813,0.5800744891166687,-0.6841557025909424,0.678511381149292,0.2790435552597046,0.7591801285743713,6.749715328216553,2.4885196685791016,2.0210072994232178,3.2936654090881348,0,1.0,8.70581544631932e-08,0.0017117050010710955,4.016138232796049,3127625472.0,8,3.4657359027997265
legacy_fixed_solver,44,2,8,16,256,1.2728326320648193,1.4071102142333984,-0.5797184705734253,0.5738183856010437,0.3562812805175781,1.3259321451187134,0.9995112419128418,-8.279509544372559,-13.815510749816895,-5.047846794128418,2,1.0,8.70581544631932e-08,0.0017117050010710955,4.016138232796049,1.136716365814209,8,3.4657359027997265
shift,44,2,8,16,256,0.4673823416233063,0.5266761183738708,-0.5818360447883606,0.5772643685340881,0.2632148861885071,0.6531935334205627,0.7414774298667908,-8.279468536376953,-13.815510749816895,-5.04671049118042,2,1.0,8.70581544631932e-08,0.0017117050010710955,4.016138232796049,1.1367202997207642,8,3.4657359027997265
am,44,2,8,16,256,0.44961273670196533,0.5085777640342712,-0.5862282514572144,0.5737008452415466,0.32331639528274536,0.40884220600128174,0.20346325635910034,-2.6284918785095215,-13.815510749816895,2.3101937770843506,2,1.9039487838745117,0.49185678362846375,2.5367887020111084,2.332748428172265,1.456878900527954,8,3.4657359027997265
am_over_m,44,2,8,16,256,0.4570786952972412,0.5178273320198059,-0.6094995141029358,0.6082907319068909,0.26546788215637207,0.5053093433380127,0.5954640507698059,-2.6284918785095215,-13.815510749816895,2.3101937770843506,2,1.9039487838745117,0.49185678362846375,2.5367887020111084,2.332748428172265,1.456878900527954,8,3.4657359027997265
am_logfit,44,2,8,16,256,0.4512772560119629,0.5075131058692932,-0.5786381959915161,0.5767747759819031,0.32360386848449707,0.4093608856201172,0.24191217124462128,-2.248159170150757,-13.815510749816895,2.3591015338897705,1,1.9039487838745117,0.49185678362846375,2.5367887020111084,2.332748428172265,0.024663466960191727,8,3.4657359027997265
am_scalar,44,2,8,16,256,0.4735126197338104,0.5352826714515686,-0.5801876187324524,0.5708925127983093,0.2621137499809265,0.40963777899742126,0.26517781615257263,0.9948825836181641,0.9948825836181641,0.9948825836181641,0,1.9039487838745117,0.49185678362846375,2.5367887020111084,2.332748428172265,0.07763969153165817,8,3.4657359027997265
am_nobeta,44,2,8,16,256,0.4735127091407776,0.5352827310562134,-0.5801876187324524,0.5708924531936646,0.2621137499809265,0.4923565089702606,0.5801876783370972,0.0,0.0,0.0,0,1.9039487838745117,0.49185678362846375,2.5367887020111084,2.332748428172265,1.456878900527954,8,3.4657359027997265
legacy,44,2,16,16,256,0.7255634665489197,0.7837387919425964,-0.6704548597335815,0.6702964305877686,0.2433672845363617,0.9852152466773987,7.097559928894043,1.9124897718429565,1.0440442562103271,3.2936654090881348,0,1.0,8.70581544631932e-08,0.0013197569642215967,3.280950720131803,3432154112.0,16,2.772588722239781
legacy_fixed_solver,44,2,16,16,256,1.141481637954712,1.1718090772628784,-0.4357762336730957,0.4357762336730957,0.3669201731681824,1.3262882232666016,0.999507486820221,-8.301414489746094,-13.815510749816895,-5.207041263580322,4,1.0,8.70581544631932e-08,0.0013197569642215967,3.280950720131803,0.19453179836273193,16,2.772588722239781
shift,44,2,16,16,256,0.4780372381210327,0.5351668000221252,-0.47576919198036194,0.4740249216556549,0.2148313671350479,0.5924417972564697,0.7044984102249146,-8.306981086730957,-13.815510749816895,-5.204787731170654,4,1.0,8.70581544631932e-08,0.0013197569642215967,3.280950720131803,0.19452187418937683,16,2.772588722239781
am,44,2,16,16,256,0.5653197169303894,0.6491290330886841,-0.3836875855922699,0.3798286020755768,0.27465763688087463,0.48689979314804077,0.1660175919532776,-1.8160029649734497,-13.815510749816895,1.7607717514038086,3,1.9039487838745117,0.49185678362846375,2.022087812423706,1.7063844425603696,0.17563079297542572,16,2.772588722239781
am_over_m,44,2,16,16,256,0.4753415286540985,0.5517309308052063,-0.5076767206192017,0.49990230798721313,0.21703937649726868,0.4584403336048126,0.5232198238372803,-1.8160029649734497,-13.815510749816895,1.7607717514038086,3,1.9039487838745117,0.49185678362846375,2.022087812423706,1.7063844425603696,0.17563079297542572,16,2.772588722239781
am_logfit,44,2,16,16,256,0.5288276672363281,0.6107060313224792,-0.4395219683647156,0.4395219683647156,0.29606205224990845,0.45572975277900696,0.1888349950313568,-1.6341395378112793,-13.815510749816895,2.0292301177978516,1,1.9039487838745117,0.49185678362846375,2.022087812423706,1.7063844425603696,0.004633516073226929,16,2.772588722239781
am_scalar,44,2,16,16,256,0.45248091220855713,0.5308873057365417,-0.49318966269493103,0.48973044753074646,0.21203000843524933,0.400033563375473,0.15605784952640533,0.7044286727905273,0.7044286727905273,0.7044286727905273,0,1.9039487838745117,0.49185678362846375,2.022087812423706,1.7063844425603696,0.0306675024330616,16,2.772588722239781
am_nobeta,44,2,16,16,256,0.452481210231781,0.5308874249458313,-0.49318966269493103,0.48973044753074646,0.21203000843524933,0.4461289048194885,0.4931896924972534,0.0,0.0,0.0,0,1.9039487838745117,0.49185678362846375,2.022087812423706,1.7063844425603696,0.17563079297542572,16,2.772588722239781
legacy,44,2,32,16,256,0.762833833694458,0.7977456450462341,-0.451406866312027,0.40607142448425293,0.3392600417137146,1.2367194890975952,0.9769832491874695,-8.58327865600586,-13.815510749816895,-0.9792277216911316,17,1.0,8.70581544631932e-08,0.0009219106286764145,2.710659115620445,27501.87890625,16,2.0794415416798357
legacy_fixed_solver,44,2,32,16,256,0.9831781387329102,1.0073223114013672,-0.31652456521987915,0.44432827830314636,0.3860137462615967,1.3260775804519653,0.9994931221008301,-9.465582847595215,-13.815510749816895,-5.305477619171143,12,1.0,8.70581544631932e-08,0.0009219106286764145,2.710659115620445,0.010451138019561768,16,2.0794415416798357
shift,44,2,32,16,256,0.329500287771225,0.37841030955314636,-0.3459632098674774,0.334225594997406,0.14497646689414978,0.487270325422287,0.6463068127632141,-9.456270217895508,-13.815510749816895,-5.303431987762451,12,1.0,8.70581544631932e-08,0.0009219106286764145,2.710659115620445,0.010268544778227806,16,2.0794415416798357
am,44,2,32,16,256,0.36843225359916687,0.40695881843566895,-0.22879287600517273,0.22703582048416138,0.16197580099105835,0.3181471526622772,0.11379848420619965,0.42609497904777527,-0.2810245156288147,1.3446542024612427,0,1.9039487838745117,0.49185678362846375,1.512894630432129,1.3751416895306658,0.0007844216888770461,16,2.0794415416798357
am_over_m,44,2,32,16,256,0.3198181092739105,0.36983251571655273,-0.35966578125953674,0.349330335855484,0.14100493490695953,0.3178216814994812,0.33646970987319946,0.42609497904777527,-0.2810245156288147,1.3446542024612427,0,1.9039487838745117,0.49185678362846375,1.512894630432129,1.3751416895306658,0.0007844216888770461,16,2.0794415416798357
am_logfit,44,2,32,16,256,0.3571169376373291,0.39752939343452454,-0.2775862514972687,0.2709529399871826,0.15922021865844727,0.32107973098754883,0.11109752953052521,0.4703807234764099,-0.28754767775535583,1.3508597612380981,0,1.9039487838745117,0.49185678362846375,1.512894630432129,1.3751416895306658,1.8722245975766327e-12,16,2.0794415416798357
am_scalar,44,2,32,16,256,0.32260918617248535,0.36983343958854675,-0.3530181050300598,0.3519844114780426,0.14092296361923218,0.282336950302124,0.09054850041866302,0.44298264384269714,0.44298261404037476,0.44298261404037476,0,1.9039487838745117,0.49185678362846375,1.512894630432129,1.3751416895306658,0.010837851092219353,16,2.0794415416798357
am_nobeta,44,2,32,16,256,0.3226083517074585,0.3698333203792572,-0.3530181050300598,0.3519844114780426,0.14092296361923218,0.3191514015197754,0.351984441280365,0.0,0.0,0.0,0,1.9039487838745117,0.49185678362846375,1.512894630432129,1.3751416895306658,0.0007844216888770461,16,2.0794415416798357
legacy,45,0,8,16,256,0.46970534324645996,0.5555403828620911,-0.7456079125404358,0.7443265914916992,0.3549056649208069,0.7983543872833252,3.08101487159729,2.0668532848358154,1.358235239982605,3.010216236114502,0,1.0,7.996802509069312e-08,0.002930476563051343,7.531583123193179,1135071744.0,8,3.4657359027997265
legacy_fixed_solver,45,0,8,16,256,0.8680620193481445,0.8596537709236145,-0.7703595757484436,0.7601900100708008,0.5017499327659607,1.3826422691345215,0.9994597434997559,-8.808213233947754,-13.815510749816895,-5.170009613037109,3,1.0,7.996802509069312e-08,0.002930476563051343,7.531583123193179,2.601513385772705,8,3.4657359027997265
shift,45,0,8,16,256,0.4630458652973175,0.48825836181640625,-0.6726096272468567,0.6712705492973328,0.3447425663471222,0.9005898237228394,0.8362863063812256,-8.807634353637695,-13.815510749816895,-5.169667720794678,3,1.0,7.996802509069312e-08,0.002930476563051343,7.531583123193179,2.6015148162841797,8,3.4657359027997265
am,45,0,8,16,256,0.5232985019683838,0.5540461540222168,-0.7244423031806946,0.7201244235038757,0.4197375476360321,0.47512924671173096,0.2743320167064667,-0.6474548578262329,-13.815510749816895,2.041001319885254,1,2.508880138397217,0.9049762487411499,2.923583984375,3.45131038385207,3.6085453033447266,8,3.4657359027997265
am_over_m,45,0,8,16,256,0.46223878860473633,0.48809340596199036,-0.6858533024787903,0.6832407116889954,0.34934502840042114,0.7080856561660767,0.7285066843032837,-0.6474548578262329,-13.815510749816895,2.041001319885254,1,2.508880138397217,0.9049762487411499,2.923583984375,3.45131038385207,3.6085453033447266,8,3.4657359027997265
am_logfit,45,0,8,16,256,0.44076260924339294,0.4855765104293823,-0.7052004933357239,0.7035937309265137,0.3796730637550354,0.4163314998149872,0.20985037088394165,0.9934651851654053,-1.2761876583099365,2.0885658264160156,0,2.508880138397217,0.9049762487411499,2.923583984375,3.45131038385207,0.1392943412065506,8,3.4657359027997265
am_scalar,45,0,8,16,256,0.4691842496395111,0.4935450553894043,-0.6664045453071594,0.6595356464385986,0.34090250730514526,0.4248007833957672,0.28417524695396423,1.226374626159668,1.226374626159668,1.226374626159668,0,2.508880138397217,0.9049762487411499,2.923583984375,3.45131038385207,0.2013571560382843,8,3.4657359027997265
am_nobeta,45,0,8,16,256,0.4691842496395111,0.4935450553894043,-0.6664046049118042,0.6595355272293091,0.34090250730514526,0.7012665271759033,0.6984900236129761,0.0,0.0,0.0,0,2.508880138397217,0.9049762487411499,2.923583984375,3.45131038385207,3.6085453033447266,8,3.4657359027997265
legacy,45,0,16,16,256,0.6860946416854858,0.7770052552223206,-0.7176997661590576,0.7142221927642822,0.28650063276290894,1.0784977674484253,3.634960651397705,1.5901259183883667,0.4586000442504883,3.010216236114502,0,1.0,7.996802509069312e-08,0.0018765684217214584,6.19830421151281,1264403456.0,16,2.772588722239781
legacy_fixed_solver,45,0,16,16,256,1.6011704206466675,1.7171939611434937,-0.7369614839553833,0.73170006275177,0.458677738904953,1.3843083381652832,0.9992876648902893,-9.452452659606934,-13.815510749816895,-4.386300086975098,7,1.0,7.996802509069312e-08,0.0018765684217214584,6.19830421151281,1.2153079509735107,16,2.772588722239781
shift,45,0,16,16,256,0.4941684305667877,0.5887466073036194,-0.5531885027885437,0.5515956282615662,0.2565036714076996,0.8121654391288757,0.7597395181655884,-9.44809627532959,-13.815510749816895,-4.383834362030029,7,1.0,7.996802509069312e-08,0.0018765684217214584,6.19830421151281,1.2153947353363037,16,2.772588722239781
am,45,0,16,16,256,0.48961836099624634,0.5639464259147644,-0.6458666324615479,0.6350303292274475,0.3316866159439087,0.4516901969909668,0.15113823115825653,-1.9535282850265503,-13.815510749816895,1.906900405883789,3,2.508880138397217,0.9049762487411499,2.2447023391723633,2.1635326171747056,0.7751074433326721,16,2.772588722239781
am_over_m,45,0,16,16,256,0.47758248448371887,0.6104735136032104,-0.5553750395774841,0.5495011806488037,0.2544683516025543,0.6094478368759155,0.5694986581802368,-1.9535282850265503,-13.815510749816895,1.906900405883789,3,2.508880138397217,0.9049762487411499,2.2447023391723633,2.1635326171747056,0.7751074433326721,16,2.772588722239781
am_logfit,45,0,16,16,256,0.4995090365409851,0.5405961275100708,-0.6253108978271484,0.6189372539520264,0.3331748843193054,0.44967323541641235,0.20787779986858368,-2.342027187347412,-13.815510749816895,2.139129638671875,2,2.508880138397217,0.9049762487411499,2.2447023391723633,2.1635326171747056,0.010149096138775349,16,2.772588722239781
am_scalar,45,0,16,16,256,0.5313456654548645,0.6250802874565125,-0.5416709184646606,0.5315258502960205,0.25230932235717773,0.47533029317855835,0.1910853385925293,0.8652304410934448,0.8652303218841553,0.8652303218841553,0,2.508880138397217,0.9049762487411499,2.2447023391723633,2.1635326171747056,0.08371465653181076,16,2.772588722239781
am_nobeta,45,0,16,16,256,0.5313459634780884,0.6250808238983154,-0.5416707992553711,0.5315258502960205,0.25230932235717773,0.6118134260177612,0.5639151334762573,0.0,0.0,0.0,0,2.508880138397217,0.9049762487411499,2.2447023391723633,2.1635326171747056,0.7751074433326721,16,2.772588722239781
legacy,45,0,32,16,256,0.8741476535797119,0.891446590423584,-0.5071300864219666,0.5197171568870544,0.4065549969673157,1.3177894353866577,0.9778364896774292,-6.8780388832092285,-13.815510749816895,-0.6064821481704712,12,1.0,7.996802509069312e-08,0.0014238543808460236,5.205037565895978,22379.5703125,16,2.0794415416798357
legacy_fixed_solver,45,0,32,16,256,1.5545052289962769,1.6598020792007446,-0.6429129838943481,0.6187805533409119,0.394919753074646,1.383190393447876,0.9991565942764282,-9.779848098754883,-13.815510749816895,-4.295417785644531,15,1.0,7.996802509069312e-08,0.0014238543808460236,5.205037565895978,0.4137232005596161,16,2.0794415416798357
shift,45,0,32,16,256,0.4607325494289398,0.47607675194740295,-0.44569671154022217,0.44309428334236145,0.16361704468727112,0.6787017583847046,0.6641826033592224,-9.777271270751953,-13.815510749816895,-4.294769763946533,15,1.0,7.996802509069312e-08,0.0014238543808460236,5.205037565895978,0.41325634717941284,16,2.0794415416798357
am,45,0,32,16,256,0.5317271947860718,0.6474947929382324,-0.5175730586051941,0.49807223677635193,0.2378138303756714,0.47662609815597534,0.163064643740654,-2.320279121398926,-13.815510749816895,1.8993289470672607,6,2.508880138397217,0.9049762487411499,1.7031776905059814,1.7315040184185497,0.08400129526853561,16,2.0794415416798357
am_over_m,45,0,32,16,256,0.4632953107357025,0.49432969093322754,-0.42707186937332153,0.42655321955680847,0.1634596884250641,0.49092617630958557,0.41106468439102173,-2.320279121398926,-13.815510749816895,1.8993289470672607,6,2.508880138397217,0.9049762487411499,1.7031776905059814,1.7315040184185497,0.08400129526853561,16,2.0794415416798357
am_logfit,45,0,32,16,256,0.4870636463165283,0.5409430861473083,-0.6483981013298035,0.643604576587677,0.2714499831199646,0.4609561860561371,0.26604101061820984,-0.014905035495758057,-1.9028211832046509,3.1249163150787354,0,2.508880138397217,0.9049762487411499,1.7031776905059814,1.7315040184185497,8.511704674418752e-10,16,2.0794415416798357
am_scalar,45,0,32,16,256,0.4394705295562744,0.46437835693359375,-0.3919115960597992,0.39026322960853577,0.15914061665534973,0.4065884053707123,0.10820639133453369,0.5542428493499756,0.5542428493499756,0.5542428493499756,0,2.508880138397217,0.9049762487411499,1.7031776905059814,1.7315040184185497,0.03971276432275772,16,2.0794415416798357
am_nobeta,45,0,32,16,256,0.43946972489356995,0.46437808871269226,-0.39191171526908875,0.39026328921318054,0.15914061665534973,0.4922308325767517,0.39026349782943726,0.0,0.0,0.0,0,2.508880138397217,0.9049762487411499,1.7031776905059814,1.7315040184185497,0.08400129526853561,16,2.0794415416798357
legacy,45,1,8,16,256,0.9092243313789368,0.9421970248222351,-0.7817651629447937,0.7771311402320862,0.3939715623855591,0.8917129039764404,1.1647895574569702,2.1041274070739746,1.7933661937713623,2.924070358276367,0,1.0,5.960464477539063e-08,0.0025536920875310898,2.9636413472855967,462165536.0,8,3.4657359027997265
legacy_fixed_solver,45,1,8,16,256,1.019041895866394,1.0390082597732544,-0.7769055962562561,0.7711459994316101,0.45934975147247314,1.3001328706741333,0.9995588064193726,-7.200660228729248,-13.815510749816895,-4.9905571937561035,1,1.0,5.960464477539063e-08,0.0025536920875310898,2.9636413472855967,0.485230028629303,8,3.4657359027997265
shift,45,1,8,16,256,0.7282920479774475,0.8102445006370544,-0.7258854508399963,0.7175201773643494,0.38855689764022827,0.8566038608551025,0.8517013192176819,-7.1993818283081055,-13.815510749816895,-4.990492820739746,1,1.0,5.960464477539063e-08,0.0025536920875310898,2.9636413472855967,0.4852311611175537,8,3.4657359027997265
am,45,1,8,16,256,0.6365354657173157,0.7085630893707275,-0.7356691360473633,0.7346199750900269,0.42388999462127686,0.5120062232017517,0.27850914001464844,-0.6053563356399536,-13.815510749816895,2.110943078994751,1,2.5728201866149902,0.5822040438652039,3.630709409713745,2.2702890761987238,2.296746253967285,8,3.4657359027997265
am_over_m,45,1,8,16,256,0.667759895324707,0.7659048438072205,-0.7491219639778137,0.7472916841506958,0.3898388743400574,0.7200514674186707,0.7626610994338989,-0.6053563356399536,-13.815510749816895,2.110943078994751,1,2.5728201866149902,0.5822040438652039,3.630709409713745,2.2702890761987238,2.296746253967285,8,3.4657359027997265
am_logfit,45,1,8,16,256,0.6387873888015747,0.7102038264274597,-0.7408442497253418,0.7332490086555481,0.4252341389656067,0.5107966065406799,0.2608024477958679,-0.262270450592041,-11.156018257141113,2.2384443283081055,0,2.5728201866149902,0.5822040438652039,3.630709409713745,2.2702890761987238,0.02428894303739071,8,3.4657359027997265
am_scalar,45,1,8,16,256,0.7352430820465088,0.8015792369842529,-0.7336511015892029,0.7323436141014099,0.3870880603790283,0.5394453406333923,0.1901194304227829,1.297742247581482,1.297742247581482,1.297742247581482,0,2.5728201866149902,0.5822040438652039,3.630709409713745,2.2702890761987238,0.06888893246650696,8,3.4657359027997265
am_nobeta,45,1,8,16,256,0.7352434992790222,0.8015792965888977,-0.7336511015892029,0.7323434948921204,0.3870880603790283,0.7226278185844421,0.7582557797431946,0.0,0.0,0.0,0,2.5728201866149902,0.5822040438652039,3.630709409713745,2.2702890761987238,2.296746253967285,8,3.4657359027997265
legacy,45,1,16,16,256,0.9660850763320923,1.0089654922485352,-0.7212506532669067,0.7204878330230713,0.3150748908519745,0.9964001178741455,1.6393777132034302,1.6960324048995972,0.9679944515228271,2.9240705966949463,0,1.0,5.960464477539063e-08,0.0017877118661999702,2.320426429719958,582025728.0,16,2.772588722239781
