preset,seed,dest,budget,M,L_s,rel_out_err_median,rel_out_err_mean,signed_mass_median,abs_signed_mass_median,js_median,mixture_rel_err_median,abs_mass_common_median,beta_mean,beta_min,beta_max,clamp_hits,mass_target_mean,mass_target_std,needed_compensation_median,needed_compensation_spread,solver_residual,rank_upper_bound,beta_ideal_mass_preserving
am_logfit,44,0,32,16,256,0.4906010627746582,0.49531319737434387,-0.30380508303642273,0.3248313069343567,0.1734905242919922,0.4118236005306244,0.10281214863061905,0.45490762591362,-1.1751984357833862,1.6339269876480103,0,1.477288007736206,0.6522425413131714,1.6163818836212158,1.7869622012786013,0.003681222442537546,16,2.0794415416798357
am_scalar,44,0,32,16,256,0.4385758638381958,0.4667511284351349,-0.376556932926178,0.3760972321033478,0.1525348573923111,0.3732514977455139,0.08680649101734161,0.5065901875495911,0.5065901875495911,0.5065901875495911,0,1.477288007736206,0.6522425413131714,1.6163818836212158,1.7869622012786013,0.04197225719690323,16,2.0794415416798357
am_nobeta,44,0,32,16,256,0.43857672810554504,0.466750830411911,-0.3765568733215332,0.376097172498703,0.1525348275899887,0.42834150791168213,0.376556932926178,0.0,0.0,0.0,0,1.477288007736206,0.6522425413131714,1.6163818836212158,1.7869622012786013,0.05937360227108002,16,2.0794415416798357
legacy,44,1,8,16,256,0.6120499968528748,0.6159180402755737,-0.6856054663658142,0.6845336556434631,0.33402019739151,0.6046732068061829,1.825753927230835,2.0152716636657715,1.0619738101959229,2.423182249069214,0,1.0,7.380714350802009e-08,0.0024299859069287777,4.062215981888102,249712416.0,8,3.4657359027997265
legacy_fixed_solver,44,1,8,16,256,1.0453892946243286,1.0482889413833618,-0.8170031905174255,0.8087578415870667,0.41702741384506226,1.4106500148773193,0.9992207884788513,-7.568881034851074,-13.815510749816895,-4.961907863616943,1,1.0,7.380714350802009e-08,0.0024299859069287777,4.062215981888102,1.6834746599197388,8,3.4657359027997265
shift,44,1,8,16,256,0.6044492125511169,0.6032918095588684,-0.6841427683830261,0.6777862310409546,0.3359086811542511,0.8764820098876953,0.819304883480072,-7.715339183807373,-13.815510749816895,-2.7621705532073975,3,1.0,7.380714350802009e-08,0.0024299859069287777,4.062215981888102,289.9588317871094,8,3.4657359027997265
am,44,1,8,16,256,0.5786900520324707,0.577402651309967,-0.7405264377593994,0.7402760982513428,0.37113457918167114,0.526481032371521,0.20962974429130554,-0.6799097657203674,-13.815510749816895,1.6782840490341187,1,5.10059928894043,1.431416392326355,3.5332672595977783,2.507046955715505,15.284502983093262,8,3.4657359027997265
am_over_m,44,1,8,16,256,0.604001522064209,0.6120516657829285,-0.6921842098236084,0.6862075328826904,0.33476895093917847,0.7149098515510559,0.6871902346611023,-0.6799097657203674,-13.815510749816895,1.6782840490341187,1,5.10059928894043,1.431416392326355,3.5332672595977783,2.507046955715505,15.284502983093262,8,3.4657359027997265
am_logfit,44,1,8,16,256,0.5767734050750732,0.571690022945404,-0.7337858080863953,0.7255129814147949,0.3749728798866272,0.530352771282196,0.20996688306331635,-0.18189296126365662,-9.325543403625488,1.677891731262207,0,5.10059928894043,1.431416392326355,3.5332672595977783,2.507046955715505,0.0693700984120369,8,3.4657359027997265
am_scalar,44,1,8,16,256,0.6130834221839905,0.6063092350959778,-0.683756411075592,0.6690014600753784,0.3311185836791992,0.5580803751945496,0.21757633984088898,1.28950834274292,1.28950834274292,1.28950834274292,0,5.10059928894043,1.431416392326355,3.5332672595977783,2.507046955715505,0.10794302821159363,8,3.4657359027997265
am_nobeta,44,1,8,16,256,0.6130833625793457,0.6063092947006226,-0.683756411075592,0.6690014600753784,0.3311186134815216,0.7151507139205933,0.6849533319473267,0.0,0.0,0.0,0,5.10059928894043,1.431416392326355,3.5332672595977783,2.507046955715505,15.284502983093262,8,3.4657359027997265
legacy,44,1,16,16,256,0.5958007574081421,0.6323673129081726,-0.626309335231781,0.6236478090286255,0.25133562088012695,0.6766699552536011,2.3641858100891113,1.6871988773345947,0.8792285919189453,2.4231820106506348,0,1.0,7.380714350802009e-08,0.001774437609128654,3.9418229415659356,377182176.0,16,2.772588722239781
legacy_fixed_solver,44,1,16,16,256,1.204203724861145,1.398753046989441,-0.7635382413864136,0.7633440494537354,0.3740013837814331,1.4115791320800781,0.9991716146469116,-9.907327651977539,-13.815510749816895,-4.903382301330566,8,1.0,7.380714350802009e-08,0.001774437609128654,3.9418229415659356,1.0142080783843994,16,2.772588722239781
shift,44,1,16,16,256,0.6188647150993347,0.6630540490150452,-0.5024359226226807,0.5011652112007141,0.2441496104001999,0.8215113878250122,0.7664467096328735,-10.46906566619873,-13.815510749816895,-2.3743784427642822,11,1.0,7.380714350802009e-08,0.001774437609128654,3.9418229415659356,337.0429382324219,16,2.772588722239781
am,44,1,16,16,256,0.6210139989852905,0.6449107527732849,-0.6801429390907288,0.6735696792602539,0.3281806707382202,0.568744957447052,0.23010897636413574,-1.9434889554977417,-13.815510749816895,1.8479257822036743,3,5.10059928894043,1.431416392326355,2.3390567302703857,1.8290114133177122,3.9633352756500244,16,2.772588722239781
am_over_m,44,1,16,16,256,0.5867080092430115,0.6317106485366821,-0.5705051422119141,0.5682929158210754,0.24228326976299286,0.63945072889328,0.5684689283370972,-1.9434889554977417,-13.815510749816895,1.8479257822036743,3,5.10059928894043,1.431416392326355,2.3390567302703857,1.8290114133177122,3.9633352756500244,16,2.772588722239781
am_logfit,44,1,16,16,256,0.5772920846939087,0.6083343625068665,-0.6922760605812073,0.6853296756744385,0.2770441472530365,0.5438865423202515,0.2146254926919937,0.26547402143478394,-4.99136209487915,1.6675742864608765,0,5.10059928894043,1.431416392326355,2.3390567302703857,1.8290114133177122,0.013000158593058586,16,2.772588722239781
am_scalar,44,1,16,16,256,0.6268938779830933,0.647871196269989,-0.5385206341743469,0.538079023361206,0.2374274730682373,0.5605529546737671,0.19292254745960236,0.8755158185958862,0.8755157589912415,0.8755157589912415,0,5.10059928894043,1.431416392326355,2.3390567302703857,1.8290114133177122,0.04744642972946167,16,2.772588722239781
am_nobeta,44,1,16,16,256,0.6268947720527649,0.6478710174560547,-0.5385205745697021,0.538079023361206,0.2374274879693985,0.6449781060218811,0.5385206341743469,0.0,0.0,0.0,0,5.10059928894043,1.431416392326355,2.3390567302703857,1.8290114133177122,3.9633352756500244,16,2.772588722239781
legacy,44,1,32,16,256,0.8440163135528564,0.8602510094642639,-0.711258053779602,0.7073398232460022,0.292336106300354,1.4080966711044312,0.9988593459129333,-8.324336051940918,-13.815510749816895,-4.932127952575684,8,1.0,7.380714350802009e-08,0.0012562747579067945,2.930341199252014,5.138322830200195,16,2.0794415416798357
legacy_fixed_solver,44,1,32,16,256,0.9577475786209106,0.9939965605735779,-0.7350754737854004,0.7267757654190063,0.3779706060886383,1.4115958213806152,0.9992380142211914,-10.804518699645996,-13.815510749816895,-4.508108139038086,20,1.0,7.380714350802009e-08,0.0012562747579067945,2.930341199252014,0.16012924909591675,16,2.0794415416798357
shift,44,1,32,16,256,0.47174638509750366,0.4825200140476227,-0.3682388663291931,0.36496901512145996,0.1666317880153656,0.7023704648017883,0.7213495969772339,-11.169659614562988,-13.815510749816895,-2.05855655670166,24,1.0,7.380714350802009e-08,0.0012562747579067945,2.930341199252014,381.72601318359375,16,2.0794415416798357
am,44,1,32,16,256,0.5815089344978333,0.5872311592102051,-0.6549311280250549,0.6400985717773438,0.21375589072704315,0.5209453701972961,0.1514768749475479,0.2703901529312134,-2.57067608833313,1.4531797170639038,0,5.10059928894043,1.431416392326355,1.6344609260559082,1.5090906029238444,0.099273681640625,16,2.0794415416798357
am_over_m,44,1,32,16,256,0.47152191400527954,0.47732603549957275,-0.40774884819984436,0.40648317337036133,0.16462579369544983,0.485498309135437,0.39199912548065186,0.2703901529312134,-2.57067608833313,1.4531797170639038,0,5.10059928894043,1.431416392326355,1.6344609260559082,1.5090906029238444,0.099273681640625,16,2.0794415416798357
am_logfit,44,1,32,16,256,0.5407056212425232,0.5484383702278137,-0.6550630927085876,0.6211457252502441,0.2037087082862854,0.48436957597732544,0.14587129652500153,0.3747047781944275,-1.0181829929351807,1.4517191648483276,0,5.10059928894043,1.431416392326355,1.6344609260559082,1.5090906029238444,0.0007139030494727194,16,2.0794415416798357
am_scalar,44,1,32,16,256,0.4756070673465729,0.4783087968826294,-0.4052945673465729,0.4010728597640991,0.1644175946712494,0.44449079036712646,0.12095299363136292,0.5541911125183105,0.5541911125183105,0.5541911125183105,0,5.10059928894043,1.431416392326355,1.6344609260559082,1.5090906029238444,0.017724458128213882,16,2.0794415416798357
am_nobeta,44,1,32,16,256,0.4756062924861908,0.47830864787101746,-0.4052945673465729,0.4010728597640991,0.1644175946712494,0.48912855982780457,0.4010727107524872,0.0,0.0,0.0,0,5.10059928894043,1.431416392326355,1.6344609260559082,1.5090906029238444,0.099273681640625,16,2.0794415416798357
legacy,44,2,8,16,256,0.45697468519210815,0.575192928314209,-0.6799681782722473,0.6739351749420166,0.27700117230415344,0.6970065832138062,5.892160892486572,2.4100520610809326,1.9539108276367188,3.1466033458709717,0,1.0,1.0662402871730592e-07,0.0017117050010710955,5.71699370080483,2137462656.0,8,3.4657359027997265
legacy_fixed_solver,44,2,8,16,256,1.0996583700180054,1.1066299676895142,-0.5269628167152405,0.4725703299045563,0.34510278701782227,1.3257776498794556,0.999498188495636,-8.13486099243164,-13.815510749816895,-5.392992973327637,2,1.0,1.0662402871730592e-07,0.0017117050010710955,5.71699370080483,1.5115643739700317,8,3.4657359027997265
shift,44,2,8,16,256,0.5040417313575745,0.5560182929039001,-0.48644718527793884,0.48098570108413696,0.26964059472084045,0.6970179677009583,0.7695132493972778,-7.31546688079834,-13.815510749816895,-2.6782398223876953,3,1.0,1.0662402871730592e-07,0.0017117050010710955,5.71699370080483,1438.6322021484375,8,3.4657359027997265
am,44,2,8,16,256,0.44394397735595703,0.48943987488746643,-0.5775668025016785,0.5657910108566284,0.30036428570747375,0.3798052966594696,0.25438734889030457,-0.9314099550247192,-13.815510749816895,1.6035926342010498,1,1.8054380416870117,0.5227218270301819,2.5729708671569824,2.773369402697754,1.4560208320617676,8,3.4657359027997265
am_over_m,44,2,8,16,256,0.46987298130989075,0.5324602723121643,-0.5895972847938538,0.588131844997406,0.26462170481681824,0.5197638869285583,0.5795634388923645,-0.9314099550247192,-13.815510749816895,1.6035926342010498,1,1.8054380416870117,0.5227218270301819,2.5729708671569824,2.773369402697754,1.4560208320617676,8,3.4657359027997265
am_logfit,44,2,8,16,256,0.4428620934486389,0.48592185974121094,-0.5589660406112671,0.5518423914909363,0.2876417636871338,0.39955323934555054,0.252360463142395,0.7161821722984314,-1.7820563316345215,1.7411433458328247,0,1.8054380416870117,0.5227218270301819,2.5729708671569824,2.773369402697754,0.04544854536652565,8,3.4657359027997265
am_scalar,44,2,8,16,256,0.4802815318107605,0.5519772171974182,-0.5801876187324524,0.5708925127983093,0.2621137499809265,0.433108389377594,0.2676548659801483,1.060346245765686,1.060346245765686,1.060346245765686,0,1.8054380416870117,0.5227218270301819,2.5729708671569824,2.773369402697754,0.10042973607778549,8,3.4657359027997265
am_nobeta,44,2,8,16,256,0.4802815020084381,0.5519772171974182,-0.5801876187324524,0.5708925127983093,0.2621137499809265,0.5370088219642639,0.5801876187324524,0.0,0.0,0.0,0,1.8054380416870117,0.5227218270301819,2.5729708671569824,2.773369402697754,1.4560208320617676,8,3.4657359027997265
legacy,44,2,16,16,256,0.8267563581466675,0.8502843379974365,-0.6676775217056274,0.6646708250045776,0.24305173754692078,0.9857664704322815,6.233891010284424,1.8471806049346924,0.9906567335128784,3.1466033458709717,0,1.0,1.0662402871730592e-07,0.0013100284850224853,3.9141514118456535,2367361280.0,16,2.772588722239781
legacy_fixed_solver,44,2,16,16,256,1.179064154624939,1.1855674982070923,-0.4885249733924866,0.47946906089782715,0.3913758397102356,1.326482892036438,0.9994969367980957,-8.223565101623535,-13.815510749816895,-5.258132457733154,4,1.0,1.0662402871730592e-07,0.0013100284850224853,3.9141514118456535,0.6113731861114502,16,2.772588722239781
shift,44,2,16,16,256,0.5040624141693115,0.5341444611549377,-0.43066391348838806,0.4294247031211853,0.21924781799316406,0.6173773407936096,0.7593904733657837,-8.996182441711426,-13.815510749816895,-1.9167128801345825,9,1.0,1.0662402871730592e-07,0.0013100284850224853,3.9141514118456535,2077.34521484375,16,2.772588722239781
am,44,2,16,16,256,0.48371651768684387,0.5598900318145752,-0.4263928532600403,0.42603522539138794,0.2315152883529663,0.42442479729652405,0.15472467243671417,0.6841046214103699,-0.969820499420166,1.5480363368988037,0,1.8054380416870117,0.5227218270301819,2.0851516723632812,1.9843268856979637,0.3939059376716614,16,2.772588722239781
am_over_m,44,2,16,16,256,0.44532960653305054,0.5081509351730347,-0.48899132013320923,0.48055049777030945,0.21293361485004425,0.3962405323982239,0.48409566283226013,0.6841046214103699,-0.969820499420166,1.5480363368988037,0,1.8054380416870117,0.5227218270301819,2.0851516723632812,1.9843268856979637,0.3939059376716614,16,2.772588722239781
am_logfit,44,2,16,16,256,0.514113187789917,0.5749717354774475,-0.40149590373039246,0.3843713104724884,0.25272464752197266,0.43586039543151855,0.15719389915466309,0.06933547556400299,-11.309971809387207,1.7897822856903076,0,1.8054380416870117,0.5227218270301819,2.0851516723632812,1.9843268856979637,0.017603799700737,16,2.772588722239781
am_scalar,44,2,16,16,256,0.43799129128456116,0.5051918029785156,-0.4929178059101105,0.4905183017253876,0.2128811776638031,0.41452085971832275,0.19417795538902283,0.7622265219688416,0.7622264623641968,0.7622264623641968,0,1.8054380416870117,0.5227218270301819,2.0851516723632812,1.9843268856979637,0.05991736799478531,16,2.772588722239781
am_nobeta,44,2,16,16,256,0.43799087405204773,0.505191445350647,-0.4929177463054657,0.4905182719230652,0.2128812074661255,0.400688499212265,0.49474960565567017,0.0,0.0,0.0,0,1.8054380416870117,0.5227218270301819,2.0851516723632812,1.9843268856979637,0.3939059376716614,16,2.772588722239781
legacy,44,2,32,16,256,1.0183347463607788,1.0231208801269531,-0.38955676555633545,0.40480953454971313,0.4000140428543091,1.3240636587142944,0.9989110827445984,-9.401557922363281,-13.815510749816895,-4.173765182495117,14,1.0,1.0662402871730592e-07,0.0009208767442032695,3.20664077080153,17.61312484741211,16,2.0794415416798357
legacy_fixed_solver,44,2,32,16,256,1.0750885009765625,1.075464129447937,-0.3668482303619385,0.4568922221660614,0.4321627616882324,1.3260003328323364,0.9994805455207825,-10.033493041992188,-13.815510749816895,-5.041452407836914,16,1.0,1.0662402871730592e-07,0.0009208767442032695,3.20664077080153,0.2583082616329193,16,2.0794415416798357
shift,44,2,32,16,256,0.32422998547554016,0.37463435530662537,-0.291069895029068,0.283826619386673,0.14188410341739655,0.531639039516449,0.6979923248291016,-10.047955513000488,-13.815510749816895,-1.7059440612792969,20,1.0,1.0662402871730592e-07,0.0009208767442032695,3.20664077080153,1602.3758544921875,16,2.0794415416798357
am,44,2,32,16,256,0.3429853916168213,0.40092572569847107,-0.18392258882522583,0.18152664601802826,0.15393269062042236,0.32605963945388794,0.07779094576835632,0.4342612624168396,-1.187258243560791,1.1210147142410278,0,1.8054380416870117,0.5227218270301819,1.5224025249481201,1.4832336348077084,0.049481943249702454,16,2.0794415416798357
am_over_m,44,2,32,16,256,0.3248846232891083,0.36942028999328613,-0.35181236267089844,0.3442689776420593,0.13863061368465424,0.31836238503456116,0.32703182101249695,0.4342612624168396,-1.187258243560791,1.1210147142410278,0,1.8054380416870117,0.5227218270301819,1.5224025249481201,1.4832336348077084,0.049481943249702454,16,2.0794415416798357
am_logfit,44,2,32,16,256,0.3401317894458771,0.4025263786315918,-0.17017069458961487,0.18204253911972046,0.16314344108104706,0.3118107318878174,0.09780551493167877,0.40902870893478394,-1.7518699169158936,1.4150282144546509,0,1.8054380416870117,0.5227218270301819,1.5224025249481201,1.4832336348077084,0.0015924638137221336,16,2.0794415416798357
am_scalar,44,2,32,16,256,0.3268420696258545,0.3692476749420166,-0.35205918550491333,0.346922904253006,0.138566792011261,0.2884093225002289,0.08428028970956802,0.476753294467926,0.4767533242702484,0.4767533242702484,0,1.8054380416870117,0.5227218270301819,1.5224025249481201,1.4832336348077084,0.022595424205064774,16,2.0794415416798357
am_nobeta,44,2,32,16,256,0.3268418312072754,0.36924755573272705,-0.35205918550491333,0.346922904253006,0.138566792011261,0.321787029504776,0.3469228446483612,0.0,0.0,0.0,0,1.8054380416870117,0.5227218270301819,1.5224025249481201,1.4832336348077084,0.049481943249702454,16,2.0794415416798357
legacy,45,0,8,16,256,0.4596424996852875,0.49539849162101746,-0.699636697769165,0.6994904279708862,0.3146279454231262,0.6160409450531006,2.282376527786255,1.9566205739974976,1.1883963346481323,2.5823585987091064,0,1.0,7.218481101745056e-08,0.0026868381537497044,5.651144153725913,305911552.0,8,3.4657359027997265
legacy_fixed_solver,45,0,8,16,256,0.7545376420021057,0.7996956706047058,-0.7240102291107178,0.7217779159545898,0.4221469759941101,1.3802801370620728,0.9992901086807251,-7.814991474151611,-13.815510749816895,-4.792036533355713,2,1.0,7.218481101745056e-08,0.0026868381537497044,5.651144153725913,1.3859883546829224,8,3.4657359027997265
shift,45,0,8,16,256,0.44280582666397095,0.48416873812675476,-0.6182516813278198,0.6094125509262085,0.313132643699646,0.8846794366836548,0.8024828433990479,-7.263970375061035,-13.815510749816895,-2.602121353149414,3,1.0,7.218481101745056e-08,0.0026868381537497044,5.651144153725913,567.4597778320312,8,3.4657359027997265
am,45,0,8,16,256,0.4355691373348236,0.4805352985858917,-0.689575731754303,0.6830747127532959,0.3297012448310852,0.3814815580844879,0.17975422739982605,1.0113626718521118,0.09945215284824371,2.0364086627960205,0,3.0158956050872803,0.6949713826179504,3.359999418258667,2.5363319835812357,3.693582534790039,8,3.4657359027997265
am_over_m,45,0,8,16,256,0.4433566927909851,0.4889858663082123,-0.624738872051239,0.6154331564903259,0.30835920572280884,0.6425926685333252,0.6327378749847412,1.0113626718521118,0.09945215284824371,2.0364086627960205,0,3.0158956050872803,0.6949713826179504,3.359999418258667,2.5363319835812357,3.693582534790039,8,3.4657359027997265
am_logfit,45,0,8,16,256,0.44677451252937317,0.48239579796791077,-0.694526195526123,0.6867135763168335,0.3332216739654541,0.39922037720680237,0.2247970551252365,1.0382535457611084,0.3635461628437042,2.1791255474090576,0,3.0158956050872803,0.6949713826179504,3.359999418258667,2.5363319835812357,0.05984070897102356,8,3.4657359027997265
am_scalar,45,0,8,16,256,0.4430884122848511,0.4898166358470917,-0.6345371007919312,0.627871572971344,0.3082696199417114,0.4029657542705536,0.3130017817020416,1.2608327865600586,1.2608327865600586,1.2608327865600586,0,3.0158956050872803,0.6949713826179504,3.359999418258667,2.5363319835812357,0.12417971342802048,8,3.4657359027997265
am_nobeta,45,0,8,16,256,0.4430882930755615,0.48981642723083496,-0.6345371007919312,0.627871572971344,0.3082696199417114,0.6723663210868835,0.6520975232124329,0.0,0.0,0.0,0,3.0158956050872803,0.6949713826179504,3.359999418258667,2.5363319835812357,3.693582534790039,8,3.4657359027997265
legacy,45,0,16,16,256,0.5630769729614258,0.5751020312309265,-0.658304750919342,0.6544045805931091,0.24230718612670898,0.7079216241836548,3.0334980487823486,1.6063677072525024,1.0347718000411987,2.5823583602905273,0,1.0,7.218481101745056e-08,0.0014033345505595207,4.354150438770455,407293440.0,16,2.772588722239781
legacy_fixed_solver,45,0,16,16,256,0.9085321426391602,0.9902245998382568,-0.7019237279891968,0.6698328852653503,0.3822292685508728,1.380836009979248,0.9992714524269104,-9.258804321289062,-13.815510749816895,-4.933171272277832,6,1.0,7.218481101745056e-08,0.0014033345505595207,4.354150438770455,1.2265982627868652,16,2.772588722239781
shift,45,0,16,16,256,0.5117544531822205,0.5806470513343811,-0.4734709858894348,0.4642414152622223,0.22777700424194336,0.8279977440834045,0.7658632397651672,-10.42631721496582,-13.815510749816895,-2.5615055561065674,11,1.0,7.218481101745056e-08,0.0014033345505595207,4.354150438770455,419.23797607421875,16,2.772588722239781
am,45,0,16,16,256,0.4941055476665497,0.5154897570610046,-0.6332414746284485,0.6216180324554443,0.28236934542655945,0.39957815408706665,0.1602630764245987,-1.9822231531143188,-13.815510749816895,1.7086342573165894,3,3.0158956050872803,0.6949713826179504,2.020833969116211,2.132153223130221,1.8969401121139526,16,2.772588722239781
am_over_m,45,0,16,16,256,0.45864853262901306,0.5174459218978882,-0.5323620438575745,0.5198260545730591,0.22828271985054016,0.5576345324516296,0.5243720412254333,-1.9822231531143188,-13.815510749816895,1.7086342573165894,3,3.0158956050872803,0.6949713826179504,2.020833969116211,2.132153223130221,1.8969401121139526,16,2.772588722239781
am_logfit,45,0,16,16,256,0.4649196267127991,0.5030506253242493,-0.6614469885826111,0.6552793383598328,0.29694628715515137,0.3898302912712097,0.17934446036815643,-1.2467925548553467,-10.724675178527832,2.134079933166504,0,3.0158956050872803,0.6949713826179504,2.020833969116211,2.132153223130221,0.041795093566179276,16,2.772588722239781
am_scalar,45,0,16,16,256,0.48946481943130493,0.5801554322242737,-0.5137398838996887,0.5069798827171326,0.2233666181564331,0.4094739854335785,0.20971089601516724,0.8763237595558167,0.8763237595558167,0.8763237595558167,0,3.0158956050872803,0.6949713826179504,2.020833969116211,2.132153223130221,0.09707669913768768,16,2.772588722239781
am_nobeta,45,0,16,16,256,0.4894636273384094,0.580155074596405,-0.5137398838996887,0.5069798827171326,0.2233666181564331,0.5479631423950195,0.5137398838996887,0.0,0.0,0.0,0,3.0158956050872803,0.6949713826179504,2.020833969116211,2.132153223130221,1.8969401121139526,16,2.772588722239781
legacy,45,0,32,16,256,0.6470615863800049,0.6565189361572266,-0.4819020628929138,0.4819020628929138,0.28225722908973694,1.378867745399475,0.9986779689788818,-8.074873924255371,-13.815510749816895,-4.186042785644531,8,1.0,7.218481101745056e-08,0.0011160962749272585,3.3877943017523684,7.070437908172607,16,2.0794415416798357
legacy_fixed_solver,45,0,32,16,256,0.9468820691108704,0.9837872385978699,-0.570009171962738,0.570009171962738,0.4237474799156189,1.3815207481384277,0.9992160797119141,-9.194921493530273,-13.815510749816895,-4.023756980895996,12,1.0,7.218481101745056e-08,0.0011160962749272585,3.3877943017523684,0.08303111791610718,16,2.0794415416798357
shift,45,0,32,16,256,0.31815338134765625,0.34923601150512695,-0.3442452847957611,0.3422073423862457,0.1646720916032791,0.6745204329490662,0.7198567390441895,-10.997321128845215,-13.815510749816895,-1.8477985858917236,24,1.0,7.218481101745056e-08,0.0011160962749272585,3.3877943017523684,592.5440673828125,16,2.0794415416798357
am,45,0,32,16,256,0.3838788866996765,0.4004147946834564,-0.4335300028324127,0.4335300028324127,0.18626271188259125,0.32847288250923157,0.09157422184944153,0.317419171333313,-1.8251303434371948,1.6848268508911133,0,3.0158956050872803,0.6949713826179504,1.6072041988372803,1.6443599265334405,0.11589670181274414,16,2.0794415416798357
am_over_m,45,0,32,16,256,0.33866623044013977,0.3571131229400635,-0.3909558951854706,0.3816664218902588,0.16028828918933868,0.3949897289276123,0.3799492418766022,0.317419171333313,-1.8251303434371948,1.6848268508911133,0,3.0158956050872803,0.6949713826179504,1.6072041988372803,1.6443599265334405,0.11589670181274414,16,2.0794415416798357
am_logfit,45,0,32,16,256,0.3806789219379425,0.4069400727748871,-0.42797258496284485,0.42797258496284485,0.1905917376279831,0.33588942885398865,0.08707655966281891,0.31707993149757385,-1.5513191223144531,1.854717493057251,0,3.0158956050872803,0.6949713826179504,1.6072041988372803,1.6443599265334405,0.000884607492480427,16,2.0794415416798357
am_scalar,45,0,32,16,256,0.3368981182575226,0.35956117510795593,-0.39460667967796326,0.3924283981323242,0.16019268333911896,0.2956595718860626,0.10679057240486145,0.5509375929832458,0.5509375929832458,0.5509375929832458,0,3.0158956050872803,0.6949713826179504,1.6072041988372803,1.6443599265334405,0.03873148933053017,16,2.0794415416798357
am_nobeta,45,0,32,16,256,0.33689823746681213,0.35956093668937683,-0.39460667967796326,0.3924283981323242,0.16019268333911896,0.4040185213088989,0.39242830872535706,0.0,0.0,0.0,0,3.0158956050872803,0.6949713826179504,1.6072041988372803,1.6443599265334405,0.11589670181274414,16,2.0794415416798357
legacy,45,1,8,16,256,0.9140549898147583,0.9929251074790955,-0.7729290127754211,0.7702615857124329,0.41018226742744446,0.94154292345047,1.2114373445510864,2.1509780883789062,1.6830729246139526,3.0072803497314453,0,1.0,7.380714350802009e-08,0.0024423564318567514,5.229819753942511,608375296.0,8,3.4657359027997265
legacy_fixed_solver,45,1,8,16,256,1.1026947498321533,1.166504979133606,-0.8148419260978699,0.7960962653160095,0.4993990957736969,1.300068974494934,0.9996234774589539,-8.01236343383789,-13.815510749816895,-5.089109420776367,2,1.0,7.380714350802009e-08,0.0024423564318567514,5.229819753942511,1.3597792387008667,8,3.4657359027997265
shift,45,1,8,16,256,0.7542937994003296,0.8187768459320068,-0.7133529782295227,0.712364912033081,0.4098004102706909,0.8999732136726379,0.8735719323158264,-7.616678714752197,-13.815510749816895,-2.9480013847351074,3,1.0,7.380714350802009e-08,0.0024423564318567514,5.229819753942511,519.9823608398438,8,3.4657359027997265
am,45,1,8,16,256,0.7752452492713928,0.8230558037757874,-0.739072859287262,0.7164623141288757,0.41135549545288086,0.5911462903022766,0.2827392816543579,1.2251043319702148,0.9294440150260925,1.8429173231124878,0,2.7103726863861084,0.7618009448051453,3.667198896408081,2.2788074703257832,2.3948071002960205,8,3.4657359027997265
am_over_m,45,1,8,16,256,0.7423434257507324,0.8154651522636414,-0.7504540085792542,0.7453838586807251,0.40542203187942505,0.7362931966781616,0.763451874256134,1.2251043319702148,0.9294440150260925,1.8429173231124878,0,2.7103726863861084,0.7618009448051453,3.667198896408081,2.2788074703257832,2.3948071002960205,8,3.4657359027997265
am_logfit,45,1,8,16,256,0.7496058940887451,0.8108784556388855,-0.7172964215278625,0.7166534066200256,0.4097588062286377,0.6185320615768433,0.25179529190063477,1.2951444387435913,0.7915300130844116,1.768433690071106,0,2.7103726863861084,0.7618009448051453,3.667198896408081,2.2788074703257832,0.04134612902998924,8,3.4657359027997265
am_scalar,45,1,8,16,256,0.740031898021698,0.8150814175605774,-0.7521010637283325,0.7483133673667908,0.40540170669555664,0.6074597835540771,0.21913893520832062,1.3246402740478516,1.3246402740478516,1.3246402740478516,0,2.7103726863861084,0.7618009448051453,3.667198896408081,2.2788074703257832,0.0729987621307373,8,3.4657359027997265
am_nobeta,45,1,8,16,256,0.7400323748588562,0.8150814175605774,-0.7521010637283325,0.7483133673667908,0.40540164709091187,0.765350878238678,0.7801327705383301,0.0,0.0,0.0,0,2.7103726863861084,0.7618009448051453,3.667198896408081,2.2788074703257832,2.3948071002960205,8,3.4657359027997265
legacy,45,1,16,16,256,0.9274069666862488,0.947246253490448,-0.7006945610046387,0.6879531145095825,0.30103355646133423,0.9998700022697449,2.137627601623535,1.842455506324768,1.135920524597168,3.0072803497314453,0,1.0,7.380714350802009e-08,0.0013697246322408319,4.158603195710863,846483392.0,16,2.772588722239781
legacy_fixed_solver,45,1,16,16,256,1.2058560848236084,1.2289270162582397,-0.7521550059318542,0.7466310262680054,0.41258352994918823,1.2988417148590088,0.9994909167289734,-9.079767227172852,-13.815510749816895,-5.354167938232422,6,1.0,7.380714350802009e-08,0.0013697246322408319,4.158603195710863,1.1262025833129883,16,2.772588722239781
shift,45,1,16,16,256,0.7432975769042969,0.7981560826301575,-0.5830842852592468,0.5813136696815491,0.29455819725990295,0.7765432000160217,0.7892273664474487,-9.961803436279297,-13.815510749816895,-2.119877338409424,10,1.0,7.380714350802009e-08,0.0013697246322408319,4.158603195710863,536.2445678710938,16,2.772588722239781
