seed,dest,M,B,L_s,nominal_ratio,retained_mass_fraction,rel_err,mix_err,abs_mass_err,rel_err_oracle,mix_err_oracle,gap_rel,gap_mix,cond_xtx,numeric_rank,rank_upper_bound,beta_mean,beta_clamped
44,0,48,16,256,0.0625,0.4469924569129944,0.3577878475189209,0.32427117228507996,0.12797482311725616,0.27340075373649597,0.24546870589256287,0.0729168951511383,0.054482921957969666,502.9267883300781,16,16,0.5635152459144592,0
44,0,48,32,256,0.125,0.6238147616386414,0.27642005681991577,0.23899881541728973,0.08782968670129776,0.14183415472507477,0.13233213126659393,0.12598101794719696,0.10719045251607895,2074.81298828125,32,32,0.40204256772994995,0
44,0,48,64,256,0.25,0.8174890279769897,0.21139557659626007,0.184735506772995,0.039231643080711365,0.0658448114991188,0.06227515637874603,0.14289313554763794,0.12286464869976044,1638.5048828125,64,48,0.24373693764209747,0
44,0,48,128,256,0.5,0.9463054537773132,0.20376214385032654,0.18035084009170532,0.019019335508346558,0.05736298859119415,0.05154172703623772,0.1454923450946808,0.12340503185987473,1447.6822509765625,64,48,-0.017414264380931854,0
44,1,4,8,256,0.03125,0.27491313219070435,0.7269192337989807,0.6968125104904175,0.20302261412143707,0.4601731598377228,0.4371444284915924,0.2224922776222229,0.21844393014907837,1180.8726806640625,8,4,0.9081534147262573,0
44,1,4,16,256,0.0625,0.42273080348968506,0.6941993236541748,0.661392867565155,0.1493045687675476,0.2931774854660034,0.289328396320343,0.33981940150260925,0.3348342776298523,2082.39501953125,16,4,0.6624163389205933,0
44,1,4,32,256,0.125,0.5726293921470642,0.6810446977615356,0.6462531089782715,0.10242416709661484,0.18489983677864075,0.19254954159259796,0.47765636444091797,0.4317921996116638,4241.5283203125,32,4,0.34063729643821716,0
44,1,4,64,256,0.25,0.7589306831359863,0.6711135506629944,0.6424597501754761,0.06812622398138046,0.09412296861410141,0.0945906862616539,0.5586615800857544,0.5173658132553101,3511.816650390625,64,4,0.05185592174530029,0
44,1,4,128,256,0.5,0.9201351404190063,0.6774412989616394,0.6420704126358032,0.055522430688142776,0.08924159407615662,0.09083198755979538,0.5778610110282898,0.5376195907592773,3256.2021484375,64,4,-0.2841852903366089,0
44,1,8,8,256,0.03125,0.29063063859939575,0.6887409687042236,0.6814164519309998,0.20835867524147034,0.4961884915828705,0.4596620500087738,0.20299983024597168,0.20618927478790283,13448.1015625,8,8,-0.008952558040618896,2
44,1,8,16,256,0.0625,0.417508065700531,0.8185893297195435,0.7222042083740234,0.18573379516601562,0.34048041701316833,0.3282376825809479,0.41500839591026306,0.3919403553009033,8325.78125,16,8,0.28886690735816956,2
44,1,8,32,256,0.125,0.5912435054779053,0.5726997256278992,0.5333799719810486,0.10694640874862671,0.17611443996429443,0.17433975636959076,0.3795342445373535,0.35747337341308594,4061.065673828125,32,8,0.3885233700275421,0
44,1,8,64,256,0.25,0.7518301606178284,0.5653303265571594,0.5318570137023926,0.06550861895084381,0.10034127533435822,0.09872018545866013,0.4518676996231079,0.42623984813690186,3501.28369140625,64,8,0.11184724420309067,0
44,1,8,128,256,0.5,0.9248943328857422,0.5495555996894836,0.5217145681381226,0.04901034012436867,0.08688334375619888,0.08311709761619568,0.4543038010597229,0.4360392689704895,3107.25634765625,64,8,-0.23036368191242218,0
44,1,16,8,256,0.03125,0.30401739478111267,0.5521522760391235,0.5215064287185669,0.18648456037044525,0.44674429297447205,0.4023502767086029,0.10558030009269714,0.0981147289276123,11207.111328125,8,8,0.4524267911911011,1
44,1,16,16,256,0.0625,0.4254799485206604,0.5379990339279175,0.5062810182571411,0.17486253380775452,0.3473624587059021,0.3338412940502167,0.19063657522201538,0.17905724048614502,7361.08251953125,16,16,0.046258993446826935,3
44,1,16,32,256,0.125,0.5909740924835205,0.49869486689567566,0.4692994952201843,0.1043449342250824,0.17739175260066986,0.17013654112815857,0.30272477865219116,0.29478803277015686,3954.896728515625,32,16,0.25735706090927124,0
44,1,16,64,256,0.25,0.7693851590156555,0.44746720790863037,0.4253617823123932,0.06415624171495438,0.08450209349393845,0.08332745730876923,0.3468000888824463,0.3292737603187561,2734.42822265625,64,16,0.14262299239635468,0
44,1,16,128,256,0.5,0.9299952387809753,0.41907861828804016,0.41282954812049866,0.03919943794608116,0.07645959407091141,0.07872720807790756,0.3441234529018402,0.3278929591178894,2366.56591796875,64,16,-0.16565972566604614,0
44,1,32,8,256,0.03125,0.3271327614784241,0.4903419017791748,0.46406733989715576,0.2198307067155838,0.3789127469062805,0.3693481385707855,0.07246360182762146,0.06636324524879456,305.3286437988281,8,8,0.8297041654586792,0
44,1,32,16,256,0.0625,0.4372357726097107,0.4084440767765045,0.4020223319530487,0.13275322318077087,0.3015662133693695,0.29088765382766724,0.0834788978099823,0.07609456777572632,6223.93408203125,16,16,0.377367228269577,1
44,1,32,32,256,0.125,0.6158604025840759,0.3783673942089081,0.36648574471473694,0.06958203762769699,0.15486031770706177,0.15061022341251373,0.2126297950744629,0.193900004029274,3363.579833984375,32,32,0.34548068046569824,1
44,1,32,64,256,0.25,0.7791694402694702,0.30347856879234314,0.2830553650856018,0.026608575135469437,0.06611327826976776,0.06159219518303871,0.22390809655189514,0.20211803913116455,2008.8804931640625,64,32,0.2623916566371918,1
44,1,32,128,256,0.5,0.9299336075782776,0.2776641249656677,0.27356815338134766,0.017055759206414223,0.060452722012996674,0.05656012147665024,0.21908408403396606,0.21268680691719055,1756.765380859375,64,32,-0.026758067309856415,0
44,1,48,8,256,0.03125,0.3428071439266205,0.4680324196815491,0.4462011158466339,0.21246947348117828,0.3994840681552887,0.36973047256469727,0.07778260111808777,0.06587305665016174,9738.474609375,8,8,0.487262487411499,1
44,1,48,16,256,0.0625,0.45100998878479004,0.3682388663291931,0.3499377965927124,0.138483926653862,0.2960668206214905,0.27997687458992004,0.07150696218013763,0.0634622871875763,5396.642578125,16,16,0.5780194401741028,1
44,1,48,32,256,0.125,0.6135261058807373,0.33156299591064453,0.3152278661727905,0.08770610392093658,0.15955421328544617,0.15615126490592957,0.1698751002550125,0.14486536383628845,3668.761474609375,32,32,0.33645981550216675,1
44,1,48,64,256,0.25,0.7798919677734375,0.2306451052427292,0.22308668494224548,0.04086344316601753,0.06562434881925583,0.06314477324485779,0.1632283627986908,0.14878471195697784,2159.12890625,64,48,0.2842271029949188,0
44,1,48,128,256,0.5,0.9286148548126221,0.21707265079021454,0.2089236080646515,0.022217441350221634,0.0586346872150898,0.05606668442487717,0.1584406942129135,0.14677971601486206,1687.9775390625,64,48,0.029651369899511337,0
44,2,4,8,256,0.03125,0.3430482745170593,0.6597456932067871,0.5467487573623657,0.26380446553230286,0.4133587181568146,0.38069331645965576,0.17875298857688904,0.14176003634929657,1812.7808837890625,8,4,0.8564858436584473,0
44,2,4,16,256,0.0625,0.42740321159362793,0.5962693691253662,0.5119126439094543,0.22211617231369019,0.32490965723991394,0.29912126064300537,0.2591923475265503,0.17511078715324402,5489.19873046875,16,4,0.5973054766654968,0
44,2,4,32,256,0.125,0.5886806845664978,0.5598966479301453,0.4877311587333679,0.1267940253019333,0.16535551846027374,0.14653347432613373,0.3729373514652252,0.3180144429206848,6459.4208984375,32,4,0.3277454972267151,0
44,2,4,64,256,0.25,0.7541805505752563,0.5450971126556396,0.48440638184547424,0.12115195393562317,0.1097453236579895,0.10130709409713745,0.430302232503891,0.36997711658477783,5391.58203125,64,4,-0.010039855726063251,0
44,2,4,128,256,0.5,0.9050841927528381,0.5480269193649292,0.4847794771194458,0.11340664327144623,0.09846516698598862,0.09587974846363068,0.43697550892829895,0.3862515091896057,5084.47021484375,64,4,-0.4324706494808197,0
44,2,8,8,256,0.03125,0.33503392338752747,0.6352798938751221,0.5563331246376038,0.28859466314315796,0.44930368661880493,0.4065913259983063,0.21356773376464844,0.1710507571697235,347.4761962890625,8,8,1.002357840538025,0
44,2,8,16,256,0.0625,0.4838681221008301,0.5687716007232666,0.49508124589920044,0.18564222753047943,0.2614949345588684,0.22960086166858673,0.30546578764915466,0.2557852268218994,2714.96142578125,16,8,0.6760789155960083,0
44,2,8,32,256,0.125,0.5889211893081665,0.5129383206367493,0.4577096700668335,0.13160762190818787,0.1700029969215393,0.1533540040254593,0.3492993116378784,0.2957313656806946,3901.61328125,32,8,0.4246731996536255,0
44,2,8,64,256,0.25,0.7658278942108154,0.49705782532691956,0.45285433530807495,0.10674194991588593,0.0933535099029541,0.08838126808404922,0.40370431542396545,0.35903340578079224,4046.20068359375,64,8,0.0897931456565857,0
44,2,8,128,256,0.5,0.9114412665367126,0.5032705068588257,0.4567044675350189,0.0956154614686966,0.08690492808818817,0.08302868902683258,0.4130459129810333,0.37516647577285767,3769.64208984375,64,8,-0.31321531534194946,0
44,2,16,8,256,0.03125,0.36330145597457886,0.4995992183685303,0.45299550890922546,0.2814478874206543,0.40827587246894836,0.3964218497276306,0.1342775672674179,0.05868422985076904,10603.5498046875,8,8,0.40696853399276733,1
44,2,16,16,256,0.0625,0.48698967695236206,0.5173659920692444,0.4613046646118164,0.1609933227300644,0.2429736852645874,0.22189737856388092,0.25123101472854614,0.19041678309440613,704.9359741210938,16,16,0.6441768407821655,0
44,2,16,32,256,0.125,0.6308014988899231,0.40536969900131226,0.3597438335418701,0.09439623355865479,0.13497553765773773,0.1299426257610321,0.2750346064567566,0.2300485521554947,2983.07470703125,32,16,0.4206733703613281,0
44,2,16,64,256,0.25,0.7821539044380188,0.3780825138092041,0.33721181750297546,0.067519411444664,0.0741119235754013,0.07323804497718811,0.30108022689819336,0.2660309374332428,2938.315673828125,64,16,0.20756204426288605,0
44,2,16,128,256,0.5,0.9163845181465149,0.3645876348018646,0.3256448805332184,0.051860660314559937,0.06966502219438553,0.0658024474978447,0.2961902320384979,0.2704312205314636,2716.822509765625,64,16,-0.10049302130937576,0
44,2,32,8,256,0.03125,0.3925033211708069,0.4169147312641144,0.3820912837982178,0.21987950801849365,0.3670232892036438,0.33037638664245605,0.055743634700775146,0.050401151180267334,3349.355712890625,8,8,0.5404318571090698,0
44,2,32,16,256,0.0625,0.4879794120788574,0.35285085439682007,0.30768096446990967,0.12584419548511505,0.23614437878131866,0.21852128207683563,0.10597114264965057,0.08741489052772522,2352.800537109375,16,16,0.6080467104911804,0
44,2,32,32,256,0.125,0.6302803754806519,0.293168842792511,0.2624252140522003,0.0630582869052887,0.1263166069984436,0.11575444787740707,0.17241087555885315,0.15636293590068817,1440.20166015625,32,32,0.585164487361908,0
44,2,32,64,256,0.25,0.7902786135673523,0.24679656326770782,0.23033130168914795,0.039859771728515625,0.0677783414721489,0.06450242549180984,0.1839573085308075,0.16098067164421082,2563.78369140625,64,32,0.2897760272026062,0
44,2,32,128,256,0.5,0.9185854196548462,0.22840173542499542,0.21241676807403564,0.023292535915970802,0.06245589256286621,0.05872923135757446,0.17634305357933044,0.15691547095775604,2411.3603515625,64,32,-0.010746141895651817,0
44,2,48,8,256,0.03125,0.3925033211708069,0.4174138307571411,0.3805847764015198,0.2184189409017563,0.3741290271282196,0.3303075134754181,0.04713985323905945,0.03549310564994812,68.1465835571289,8,8,0.8235199451446533,0
44,2,48,16,256,0.0625,0.4989081919193268,0.3221474289894104,0.27465853095054626,0.14049720764160156,0.22141072154045105,0.2102063149213791,0.0631103515625,0.05026552081108093,468.8214416503906,16,16,0.7297013998031616,0
44,2,48,32,256,0.125,0.6307776570320129,0.2558002769947052,0.2232733964920044,0.05875905603170395,0.12979157269001007,0.12323248386383057,0.11506818234920502,0.09054484963417053,1516.3380126953125,32,32,0.5029479265213013,0
44,2,48,64,256,0.25,0.7925121188163757,0.2033572942018509,0.18888647854328156,0.03689933568239212,0.06870048493146896,0.06404084712266922,0.12796011567115784,0.12012407183647156,2584.322021484375,64,48,0.2561298608779907,0
44,2,48,128,256,0.5,0.920779287815094,0.1896892935037613,0.17227418720722198,0.02462535910308361,0.06223844364285469,0.057359952479600906,0.12514784932136536,0.12033040821552277,2461.07080078125,64,48,-0.028783103451132774,0
45,0,4,8,256,0.03125,0.3047783374786377,0.645901083946228,0.5928062796592712,0.397007018327713,0.4159301519393921,0.40344366431236267,0.1745421290397644,0.11796939373016357,20940.013671875,8,4,-0.9044721126556396,4
45,0,4,16,256,0.0625,0.42753109335899353,0.5577608346939087,0.5444628596305847,0.20339037477970123,0.22843696177005768,0.2127125859260559,0.27814286947250366,0.2504180669784546,9674.9912109375,16,4,0.21658074855804443,1
45,0,4,32,256,0.125,0.5845539569854736,0.5514819622039795,0.5132455229759216,0.14145684242248535,0.1324511468410492,0.12360943108797073,0.36444091796875,0.3462742567062378,4509.12353515625,32,4,0.2663567364215851,0
