spec,family,seed,dest,M,budget,L_s,eval_out_err_median,eval_abs_mass_median,eval_mixture_median,fit_abs_mass_median,beta_mean,beta_std,beta_min,beta_max,n_beta_le_m3,n_beta_le_m7,n_beta_at_clamp,frac_beta_le_m3,clamp_rate,support_size,rank_G_numeric,rank_upper_bound,cond_G,solver_residual,x_eff_budget,x_eff_budget_frac,x_eff_loss,x_col_mean_ratio,v_fit_resid_rel,beta_ideal_mass_preserving
scalar,对照,43,1,32,32,256,0.4583917260169983,0.09822899848222733,0.3964817225933075,0.1030498594045639,0.5799817442893982,6.055837786789198e-08,0.5799816846847534,0.5799816846847534,0,0,0,0.0,0.0,32,32,32,824.7578525597166,0.024775374680757523,28.192218780517578,0.8810068368911743,0.11899316310882568,0.12322321846160227,0.08157096972692807,2.0794415416798357
nobeta,对照,43,1,32,32,256,0.45839112997055054,0.4345666468143463,0.4364289939403534,0.4526406526565552,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,30,32,32,824.7578525597166,0.10192473232746124,28.192218780517578,0.8810068368911743,0.11899316310882568,0.12322321846160227,0.08157102433573678,2.0794415416798357
unbound,基准,43,1,32,64,256,0.4475494921207428,0.06935493648052216,0.3779660761356354,0.012274631299078465,-0.48430415987968445,3.072685718536377,-13.815510749816895,1.0315946340560913,4,3,3,0.0625,0.046875,61,32,32,76.45584409152892,0.012521350756287575,46.82420349121094,0.7316281795501709,0.2683718204498291,1.2233453757231094e-07,0.06046067375433718,1.3862943611198906
box33,约束族,43,1,32,64,256,0.44697341322898865,0.06997737288475037,0.3779434263706207,0.012295471504330635,0.03880798816680908,0.964851975440979,-3.0,1.0345014333724976,4,0,0,0.0625,0.0,60,32,32,76.45584409152892,0.012496067211031914,47.32722473144531,0.739487886428833,0.260512113571167,0.006050621409557522,0.06041128753351776,1.3862943611198906
box77,约束族,43,1,32,64,256,0.44753798842430115,0.06937292218208313,0.37796586751937866,0.012275132350623608,-0.16452725231647491,1.701398491859436,-7.0,1.031646490097046,4,3,0,0.0625,0.0,61,32,32,76.45584409152892,0.012520777061581612,46.83816146850586,0.731846272945404,0.26815372705459595,0.00011155701278101342,0.060459968804261154,1.3862943611198906
box33_lam1em2,约束族,43,1,32,64,256,0.4355465769767761,0.06131604313850403,0.3751048445701599,0.013171073980629444,0.13907189667224884,0.7557780742645264,-3.0,0.9778411388397217,2,0,0,0.03125,0.0,62,32,32,76.45584409152892,0.016014661639928818,49.15403747558594,0.7680318355560303,0.23196816444396973,0.007031440858339175,0.05713467461568744,1.3862943611198906
noridge,正则族,43,1,32,64,256,0.44894859194755554,0.06962800025939941,0.378370463848114,0.011718775145709515,-0.6514111161231995,3.475825071334839,-13.815510749816895,1.0386320352554321,4,4,4,0.0625,0.0625,60,32,32,76.45584409152892,0.012208576314151287,46.55770492553711,0.7274641394615173,0.27253586053848267,1.2204425078633617e-07,0.060807067356837746,1.3862943611198906
lam1em4,正则族,43,1,32,64,256,0.44881054759025574,0.06965421885251999,0.3783239722251892,0.011778488755226135,-0.6503071784973145,3.475560188293457,-13.815510749816895,1.037903070449829,4,4,4,0.0625,0.0625,60,32,32,76.45584409152892,0.0122381541877985,46.5810432434082,0.7278288006782532,0.2721711993217468,1.2199034206665103e-07,0.060772941815833245,1.3862943611198906
lam1em2,正则族,43,1,32,64,256,0.4358401596546173,0.06159808486700058,0.3749239444732666,0.013487874530255795,-0.2025209218263626,2.515699863433838,-13.815510749816895,0.9752293825149536,2,2,2,0.03125,0.03125,62,32,32,76.45584409152892,0.01599259302020073,48.778018951416016,0.7621565461158752,0.23784345388412476,1.4106827164896438e-07,0.05713661074617795,1.3862943611198906
lam1em1,正则族,43,1,32,64,256,0.39808058738708496,0.044610511511564255,0.35275617241859436,0.02379501983523369,0.26681965589523315,0.27034658193588257,-0.8859264850616455,0.7192635536193848,0,0,0,0.0,0.0,64,32,32,76.45584409152892,0.05561458319425583,52.2774772644043,0.8168355822563171,0.18316441774368286,0.057618421118735205,0.04925172428802002,1.3862943611198906
scalar,对照,43,1,32,64,256,0.4057575762271881,0.04782630875706673,0.33752554655075073,0.0492754727602005,0.2780799865722656,0.0,0.2780799865722656,0.2780799865722656,0,0,0,0.0,0.0,64,32,32,76.45584409152892,0.006566942669451237,50.87522888183594,0.7949254512786865,0.20507454872131348,0.05718111180959907,0.05062594503024842,1.3862943611198906
nobeta,对照,43,1,32,64,256,0.4057571291923523,0.23001664876937866,0.34207412600517273,0.24650011956691742,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,61,32,32,76.45584409152892,0.012521350756287575,50.87522888183594,0.7949254512786865,0.20507454872131348,0.05718111757396932,0.050625979781308506,1.3862943611198906
unbound,基准,43,2,8,8,256,0.6300202012062073,0.4066028892993927,0.5557416081428528,0.252715528011322,-4.644401550292969,7.642122268676758,-13.815510749816895,2.141150712966919,3,3,3,0.375,0.375,5,8,8,74.94924221139212,0.35779884457588196,3.491760015487671,0.43647000193595886,0.5635299980640411,5.3993705752641894e-08,0.29360559691280647,3.4657359027997265
box33,约束族,43,2,8,8,256,0.6265938878059387,0.4056095778942108,0.5543012619018555,0.24618224799633026,-0.5954582691192627,2.1689021587371826,-3.0,2.144057273864746,3,0,0,0.375,0.0,5,8,8,74.94924221139212,0.3642137944698334,3.573108434677124,0.4466385543346405,0.5533614456653595,0.002699179991660932,0.29109689442753833,3.4657359027997265
box77,约束族,43,2,8,8,256,0.6299967169761658,0.406584769487381,0.5557131767272949,0.25257259607315063,-2.088710069656372,4.155394077301025,-7.0,2.141204357147217,3,3,0,0.375,0.0,5,8,8,74.94924221139212,0.35791516304016113,3.494244337081909,0.43678054213523865,0.5632194578647614,4.923959970797443e-05,0.2936183726288411,3.4657359027997265
box33_lam1em2,约束族,43,2,8,8,256,0.6419264078140259,0.3581452965736389,0.5487276911735535,0.23760464787483215,-0.46270012855529785,2.1823744773864746,-3.0,2.0062427520751953,3,0,0,0.375,0.0,5,8,8,74.94924221139212,0.3787704110145569,3.902784585952759,0.48784807324409485,0.5121519267559052,0.0027891838736540065,0.28407670171264043,3.4657359027997265
noridge,正则族,43,2,8,8,256,0.6218816637992859,0.40669816732406616,0.5565162897109985,0.25182291865348816,-4.677165508270264,7.622366905212402,-13.815510749816895,2.1602070331573486,3,3,3,0.375,0.375,5,8,8,74.94924221139212,0.35754266381263733,3.4318573474884033,0.4289821684360504,0.5710178315639496,5.369889893324634e-08,0.29760515498506646,3.4657359027997265
lam1em4,正则族,43,2,8,8,256,0.6228063106536865,0.40668654441833496,0.5564383864402771,0.2514802813529968,-4.673501491546631,7.624553680419922,-13.815510749816895,2.1582565307617188,3,3,3,0.375,0.375,5,8,8,74.94924221139212,0.35754579305648804,3.4382216930389404,0.42977771162986755,0.5702222883701324,5.372970741400701e-08,0.29708787401306264,3.4657359027997265
lam1em2,正则族,43,2,8,8,256,0.6447808742523193,0.3549688458442688,0.5500389933586121,0.24379537999629974,-4.514747619628906,7.724140644073486,-13.815510749816895,2.003749132156372,3,3,3,0.375,0.375,5,8,8,74.94924221139212,0.372194766998291,3.8083302974700928,0.4760412871837616,0.5239587128162384,5.5767810144368937e-08,0.28684001500261525,3.4657359027997265
lam1em1,正则族,43,2,8,8,256,0.5870707035064697,0.35740190744400024,0.5274260640144348,0.22629576921463013,0.30259883403778076,1.2776520252227783,-2.085430860519409,1.550945520401001,0,0,0,0.0,0.0,8,8,8,74.94924221139212,0.6214450001716614,4.7215352058410645,0.5901919007301331,0.40980809926986694,0.008801122269701473,0.2145354796631996,3.4657359027997265
scalar,对照,43,2,8,8,256,0.777431845664978,0.25045493245124817,0.6815512180328369,0.20618626475334167,1.149457573890686,0.0,1.149457573890686,1.149457573890686,0,0,0,0.0,0.0,8,8,8,74.94924221139212,0.12196259200572968,6.9829583168029785,0.8728697896003723,0.12713021039962769,0.26092257612852504,0.05276832870719502,3.4657359027997265
nobeta,对照,43,2,8,8,256,0.777431845664978,0.6729161739349365,0.7439306378364563,0.6775702238082886,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,5,8,8,74.94924221139212,0.35779884457588196,6.9829583168029785,0.8728697896003723,0.12713021039962769,0.26092257612852504,0.052768256425916184,3.4657359027997265
unbound,基准,43,2,8,16,256,0.6132516860961914,0.2230807989835739,0.5583298802375793,0.1955837458372116,-0.49660444259643555,3.921125888824463,-13.815510749816895,1.5896289348602295,2,1,1,0.125,0.0625,15,8,8,16.17810863088014,2.9702856409130618e-05,10.067669868469238,0.6292293667793274,0.3707706332206726,1.137465403739793e-07,0.024773247303665875,2.772588722239781
box33,约束族,43,2,8,16,256,0.6160574555397034,0.21921759843826294,0.5597614049911499,0.19128577411174774,0.34944260120391846,1.3634214401245117,-3.0,1.5993586778640747,1,0,0,0.0625,0.0,15,8,8,16.17810863088014,3.078113149967976e-05,10.275321960449219,0.6422076225280762,0.35779237747192383,0.005088426761871673,0.024403919333073478,2.772588722239781
box77,约束族,43,2,8,16,256,0.6133136749267578,0.2230098396539688,0.5583786368370056,0.1954580396413803,-0.05696198344230652,2.4528801441192627,-7.0,1.5898081064224243,2,1,0,0.125,0.0,15,8,8,16.17810863088014,2.9724003979936242e-05,10.072916030883789,0.6295572519302368,0.3704427480697632,0.00010374938673023663,0.024766769094050022,2.772588722239781
box33_lam1em2,约束族,43,2,8,16,256,0.6075229644775391,0.22769172489643097,0.5590786337852478,0.19084307551383972,0.4182806611061096,1.18177330493927,-3.0,1.4816805124282837,1,0,0,0.0625,0.0,15,8,8,16.17810863088014,0.0020510742906481028,10.33713436126709,0.6460708975791931,0.3539291024208069,0.0055690995628959235,0.0266488945373415,2.772588722239781
noridge,正则族,43,2,8,16,256,0.6152254343032837,0.22062261402606964,0.5581894516944885,0.19435745477676392,-1.009527564048767,5.016098976135254,-13.815510749816895,1.6079623699188232,2,2,2,0.125,0.125,14,8,8,16.17810863088014,2.6740534053715237e-07,10.050797462463379,0.6281748414039612,0.3718251585960388,9.822706992806434e-08,0.024600818054207982,2.772588722239781
lam1em4,正则族,43,2,8,16,256,0.6150075197219849,0.22087667882442474,0.5582088828086853,0.1945011466741562,-1.0093218088150024,5.016127109527588,-13.815510749816895,1.6060593128204346,2,2,2,0.125,0.125,14,8,8,16.17810863088014,9.331799333267554e-07,10.051993370056152,0.6282495856285095,0.3717504143714905,9.818801529202846e-08,0.024616157496851372,2.772588722239781
lam1em2,正则族,43,2,8,16,256,0.6054828763008118,0.2256038784980774,0.5576557517051697,0.19223766028881073,-0.2647407650947571,3.6943230628967285,-13.815510749816895,1.4727957248687744,1,1,1,0.0625,0.0625,15,8,8,16.17810863088014,0.001986023038625717,10.198576927185059,0.6374110579490662,0.36258894205093384,1.107541749564995e-07,0.027151208767045902,2.772588722239781
lam1em1,正则族,43,2,8,16,256,0.5900480151176453,0.22426027059555054,0.5582945942878723,0.15750060975551605,0.5101935267448425,0.7193605899810791,-1.6414467096328735,1.2349319458007812,0,0,0,0.0,0.0,16,8,8,16.17810863088014,0.06257397681474686,10.337297439575195,0.6460810899734497,0.3539189100265503,0.020160573226466395,0.02911424406683661,2.772588722239781
scalar,对照,43,2,8,16,256,0.5474550724029541,0.17121082544326782,0.44598349928855896,0.10905324667692184,0.7978099584579468,6.155941179031288e-08,0.797809898853302,0.797809898853302,0,0,0,0.0,0.0,16,8,8,16.17810863088014,0.031125161796808243,13.026311874389648,0.814144492149353,0.18585550785064697,0.10793071974911184,0.011503266237389483,2.772588722239781
nobeta,对照,43,2,8,16,256,0.5474552512168884,0.532966136932373,0.5459185838699341,0.522995114326477,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,15,8,8,16.17810863088014,2.9702856409130618e-05,13.026311874389648,0.814144492149353,0.18585550785064697,0.10793074942152465,0.011503231226145046,2.772588722239781
unbound,基准,43,2,8,32,256,0.5616455078125,0.20625127851963043,0.5306146144866943,0.15571513772010803,-0.4601624011993408,2.6696932315826416,-13.815510749816895,1.1057223081588745,3,1,1,0.09375,0.03125,31,8,8,14.910894423291372,2.217400833615102e-06,15.13379955291748,0.47293123602867126,0.5270687639713287,1.2231173687713812e-07,0.028908759685050137,2.0794415416798357
box33,约束族,43,2,8,32,256,0.5607600212097168,0.19937662780284882,0.5267945528030396,0.15555942058563232,-0.041839223355054855,1.0279752016067505,-3.0,1.0841126441955566,1,0,0,0.03125,0.0,31,8,8,14.910894423291372,2.297684886798379e-06,15.644250869750977,0.488882839679718,0.511117160320282,0.004064360463952519,0.02820602753944781,2.0794415416798357
box77,约束族,43,2,8,32,256,0.5616301894187927,0.20612531900405884,0.5305452346801758,0.1557120382785797,-0.2448807954788208,1.6408942937850952,-7.0,1.1053309440612793,3,1,0,0.09375,0.0,31,8,8,14.910894423291372,2.2192157302924898e-06,15.144960403442383,0.47328001260757446,0.5267199873924255,0.0001115775583001469,0.028896325046300048,2.0794415416798357
box33_lam1em2,约束族,43,2,8,32,256,0.5551801919937134,0.1698925495147705,0.5102928280830383,0.1326853483915329,0.18293650448322296,0.74393630027771,-3.0,0.9945765733718872,1,0,0,0.03125,0.0,31,8,8,14.910894423291372,0.00019168462313245982,17.993778228759766,0.5623055696487427,0.4376944303512573,0.006794131291955138,0.027377591473576397,2.0794415416798357
noridge,正则族,43,2,8,32,256,0.5619390606880188,0.21125586330890656,0.5335739254951477,0.15694870054721832,-1.1292507648468018,4.189698219299316,-13.815510749816895,1.1169662475585938,3,3,3,0.09375,0.09375,29,8,8,14.910894423291372,4.214498972032743e-09,14.754232406616211,0.4610697627067566,0.5389302372932434,5.0443039722824135e-08,0.029150667055001047,2.0794415416798357
lam1em4,正则族,43,2,8,32,256,0.5619111657142639,0.2103835791349411,0.5335551500320435,0.15678755939006805,-0.6947336196899414,3.0234694480895996,-13.815510749816895,1.1160231828689575,3,2,1,0.09375,0.03125,31,8,8,14.910894423291372,3.874512799484364e-08,14.788276672363281,0.46213364601135254,0.5378663539886475,1.210789354607578e-07,0.029118838445622748,2.0794415416798357
lam1em2,正则族,43,2,8,32,256,0.5587434768676758,0.17394497990608215,0.5130729079246521,0.13724736869335175,-0.16302166879177094,2.535797119140625,-13.815510749816895,1.0097695589065552,1,1,1,0.03125,0.03125,31,8,8,14.910894423291372,0.00018505692423786968,17.67693328857422,0.5524041652679443,0.44759583473205566,1.3441449631300533e-07,0.027968355400678813,2.0794415416798357
lam1em1,正则族,43,2,8,32,256,0.5544196367263794,0.1438247114419937,0.48938867449760437,0.10724416375160217,0.31715717911720276,0.47702232003211975,-1.9243500232696533,0.9008587598800659,0,0,0,0.0,0.0,32,8,8,14.910894423291372,0.009031481109559536,20.20064353942871,0.6312701106071472,0.3687298893928528,0.02163108726262528,0.026368458986980002,2.0794415416798357
scalar,对照,43,2,8,32,256,0.5136271715164185,0.11801836639642715,0.4234973192214966,0.07482829689979553,0.48514607548713684,3.027918893394599e-08,0.48514610528945923,0.48514610528945923,0,0,0,0.0,0.0,32,8,8,14.910894423291372,0.013613514602184296,24.30008316040039,0.7593775987625122,0.2406224012374878,0.06426454477869116,0.017381777282436936,2.0794415416798357
nobeta,对照,43,2,8,32,256,0.5136277079582214,0.35092711448669434,0.4718306362628937,0.36819857358932495,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,31,8,8,14.910894423291372,2.217400833615102e-06,24.30008316040039,0.7593775987625122,0.2406224012374878,0.06426454477869116,0.01738179874094159,2.0794415416798357
unbound,基准,43,2,8,64,256,0.5602930784225464,0.21638530492782593,0.5192086696624756,0.12965671718120575,-0.6522541642189026,1.1266381740570068,-5.130958080291748,1.1146446466445923,3,0,0,0.046875,0.0,64,8,8,13.861509191155768,2.0746333007082285e-07,19.4384708404541,0.30372610688209534,0.6962738931179047,0.00032357156283008113,0.035718733594397666,1.3862943611198906
box33,约束族,43,2,8,64,256,0.5552175045013428,0.209379643201828,0.5189704298973083,0.12329855561256409,-0.5219863653182983,0.8728984594345093,-2.9040005207061768,1.0898514986038208,0,0,0,0.0,0.0,64,8,8,13.861509191155768,2.0747050655245403e-07,20.415584564208984,0.3189935088157654,0.6810064911842346,0.0010722119252555321,0.03486963863551838,1.3862943611198906
box77,约束族,43,2,8,64,256,0.5602596402168274,0.21632252633571625,0.5192307829856873,0.1295214295387268,-0.6477917432785034,1.1142088174819946,-4.990501403808594,1.1141972541809082,3,0,0,0.046875,0.0,64,8,8,13.861509191155768,2.07445907562942e-07,19.4570369720459,0.30401620268821716,0.6959837973117828,0.0003369518341173574,0.03570369231202948,1.3862943611198906
box33_lam1em2,约束族,43,2,8,64,256,0.5408435463905334,0.1696101576089859,0.490895539522171,0.10643722862005234,-0.208644837141037,0.5273512601852417,-2.04769229888916,0.9733996391296387,0,0,0,0.0,0.0,64,8,8,13.861509191155768,1.9111008441541344e-05,25.242172241210938,0.3944089412689209,0.6055910587310791,0.005133464366344402,0.033114538504624744,1.3862943611198906
noridge,正则族,43,2,8,64,256,0.5613083839416504,0.22020070254802704,0.5194178223609924,0.1335284411907196,-1.063900113105774,2.5835185050964355,-13.815510749816895,1.1287912130355835,4,2,2,0.0625,0.03125,62,8,8,13.861509191155768,1.1237943908781745e-10,18.7546329498291,0.2930411398410797,0.7069588601589203,1.4699391797287126e-08,0.03582959274702541,1.3862943611198906
lam1em4,正则族,43,2,8,64,256,0.5612115263938904,0.21980410814285278,0.519379734992981,0.1331695318222046,-0.8438666462898254,1.6308448314666748,-8.374245643615723,1.127453327178955,4,1,0,0.0625,0.0,64,8,8,13.861509191155768,2.7666828827932477e-09,18.824047088623047,0.2941257357597351,0.7058742642402649,1.87568533488217e-05,0.035826737636511306,1.3862943611198906
lam1em2,正则族,43,2,8,64,256,0.5412920117378235,0.17266309261322021,0.4943678379058838,0.10930400341749191,-0.24040913581848145,0.5678013563156128,-2.391139030456543,0.993370532989502,0,0,0,0.0,0.0,64,8,8,13.861509191155768,1.911033359647263e-05,24.541996002197266,0.3834686875343323,0.6165313124656677,0.004448820374052157,0.03377420907835936,1.3862943611198906
lam1em1,正则族,43,2,8,64,256,0.5257208943367004,0.0888175517320633,0.4523502588272095,0.05093908682465553,0.14041262865066528,0.1843220740556717,-0.7175408601760864,0.612205445766449,0,0,0,0.0,0.0,64,8,8,13.861509191155768,0.0011941060656681657,37.024932861328125,0.578514575958252,0.42148542404174805,0.023223985619083804,0.02777515883629479,1.3862943611198906
scalar,对照,43,2,8,64,256,0.5083013772964478,0.04390590637922287,0.4155150353908539,0.032427649945020676,0.24272286891937256,0.0,0.24272286891937256,0.24272286891937256,0,0,0,0.0,0.0,64,8,8,13.861509191155768,0.003481152933090925,42.68813705444336,0.6670021414756775,0.3329978585243225,0.03983771839223417,0.024612532138959656,1.3862943611198906
